n	id	date	publication	title	snippet
39	hbkr19381104-01.1.8	4 November 1938	hbkr	Page 8	"<div class=""txtsearchsnippet"">... (ביום ה') לפנה""צ גיסה ערבי לזתק טצצה בשוק אביאד <b class=""highlightcolor"">בחיפה.</b> אך הפצצה גתםוצצד. בידו שגתדסקה. הפשט־ רה שהגתה לפקופ ...</div>"
40	ahr19451202-01.1.4	2 December 1945	ahr	Page 4	"<div class=""txtsearchsnippet"">... ללשכת־ המודיעין שבבית־הפועלים בתדר מס ‭. 8‬ מטבח הפועלים <b class=""highlightcolor"">בחיפה</b> דאג לסידורים מתאימים לצירי המועצה שיוכלו לקבל בזמן ההפסקה ...</div>"
41	hayomjlm19481122-01.1.1	22 November 1948	hayomjlm	Page 1	"<div class=""txtsearchsnippet"">היום הגיעה לנמל־האויר <b class=""highlightcolor"">בחיפה</b> משלחת מטעם המגבית היהודית המאוחדת בארצות הברית ; היא ...</div>"
42	ahr19470123-01.1.4	23 January 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... נפצעו קשה‭4. ‬ אחרים, בתוכם אשת אחת, נפצעו קל. <b class=""highlightcolor"">בחיפה</b> היו 5 תאונות‭3, ‬ מהן על ידי התנגשויות של ...</div>"
43	ahr19470526-01.1.3	26 May 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... פגישת מזכירי הקיבוצים עהוזמנר בכתב למחר תתקיים במועדון המפלגה <b class=""highlightcolor"">בחיפה,</b> רח' שפירא ‭, 5‬_ב־11 לפני ־ הצר, דיי ם, ...</div>"
44	ahr19470415-01.1.3	15 April 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">הערב כינ־ וס רופאי־הילדיט הערב ב־8 ייפתח בטכניון <b class=""highlightcolor"">בחיפה,</b> הכינוס הארצי החמשי של רופאי־היל־ וים. הכינוס יימשך למחרת ...</div>"
45	ahr19441003-01.1.4	3 October 1944	ahr	Page 4	"<div class=""txtsearchsnippet"">... ""‬אך, "" כשבא המורה להקביל את פנינו כבית־ העולים <b class=""highlightcolor"">בחיפה,</b> הופתעתי לשמוע, שיש עוד קיבוץ אחו בארץ־ישראל והוא — ...</div>"
46	ahr19480105-01.1.4	5 January 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... אוטובוס בהיפה. עליזה יפרה, נהרגה ביום ו' בשוק הערבי <b class=""highlightcolor"">בחיפה</b> חור! ־ תה אתמול. בת ‭# . 40‬ שושנה ...</div>"
47	ahr19480208-01.1.4	8 February 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... ‬ יחידת הלגיון הערבי, שחנתה במחנה בכניפה לגווה־ שאנן <b class=""highlightcolor"">בחיפה</b> עזבה את המקום היום אחה'יצ.</div>"
48	haretz19470713-01.1.3	13 July 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... נשאר רק מעבר צר צביב הגן להולכים לבתי־ המשפט, <b class=""highlightcolor"">בית־החולים הממשלתי</b> וביתיהםהר המרכזי. הכניסה לפקידי הצמשלה, •היתד. מוצרת למגרש ...</div>"
49	haretz19470414-01.1.4	14 April 1947	haretz	Page 4	"<div class=""txtsearchsnippet"">... ‬ הזמנה לצו אפוטרופפותשמית־ (. ) כבית חמשפמ חמחחי <b class=""highlightcolor"">בחיפה</b> אפוטרופסות (שמירר. ) מס. ‭90/47 ‬ בענין, בקשה למנות ...</div>"
50	ahr19461124-01.1.4	24 November 1946	ahr	Page 4	"<div class=""txtsearchsnippet"">סאת סופרנו <b class=""highlightcolor"">בחיפה</b> חיפה, יום ו‭—!. '‬ בית־ספר לנוטרים, שיהיו בו קררםים ...</div>"
51	ahr19470105-01.1.4	5 January 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... אור ליום ר במלון ברחוב הרצל. גוסתו נאספה אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> מוסרים, כי את מעשהו הנואש ביצע על רקע ...</div>"
52	ahr19470422-01.1.3	22 April 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">בכית חמשפט המחוזי <b class=""highlightcolor"">בחיפה</b> תיק ירושות מם' ‭98/47‬• בעניין המנות שאול קניוניקוב מעפולה. ...</div>"
53	ahr19471228-01.1.1	28 December 1947	ahr	Page 1	"<div class=""txtsearchsnippet"">... שי י שני יהודים, שלא זוהו שנמצאו בשוק הערבי <b class=""highlightcolor"">בחיפה,</b> הובאו היום אחה""צ אי1 _ביח־החוי י ים הממשלתי. בשכונת ...</div>"
54	haretz19370214-01.1.1	14 February 1937	haretz	Page 1	"<div class=""txtsearchsnippet"">... בלילות מחוץ לערים. ה' מאין מספר על פעולות הטרוריסטים <b class=""highlightcolor"">בחיפה</b> ועובר לביוגרפיה של</div>"
55	dav19350818-01.1.6	18 August 1935	dav	Page 6	"<div class=""txtsearchsnippet"">... במאורעות הרמים של ‭(1929‬ דגל על אחד עמודי הטלפון <b class=""highlightcolor"">בחיפה</b> שממנו התנוססה הכתובת: "" תחי ההתקוממות של ‭. ""1929‬ ...</div>"
56	hmf19470526-01.1.4	26 May 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">י ממעפילי ' ""כנסת ישראל"" בביה""ח הממשלתי <b class=""highlightcolor"">בחיפה</b> מת במוצאי ־שבת, אחרי מחלת ריאות קשה, המעפיל ?שמואל ...</div>"
57	haretz19430708-01.1.3	8 July 1943	haretz	Page 3	"<div class=""txtsearchsnippet"">... בתי עסק, ומהם רק ‭21‬ מדרגה ב' בעוד, שלמשל <b class=""highlightcolor"">בחיפה,</b> מ־‭164‬ ב:י עסק — ‭46‬ הם מסוג ב'. בתל־אביב ...</div>"
58	ahr19480322-01.1.4	22 March 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">6 יהודים !הו־גו ו־28 נפצעו ברחי הנמל <b class=""highlightcolor"">בחיפה</b> חיפה, _יויפ אי‭-. ‬ קול־נפץ אדיר נשמע <b class=""highlightcolor"">בחיפה</b> היום, ...</div>"
59	haretz19420719-01.1.4	19 July 1942	haretz	Page 4	"<div class=""txtsearchsnippet"">... רוט, תל־אביב, רחוב מזא""ה, מספר ‭. 12 ‬ נמצא <b class=""highlightcolor"">בחיפה</b> ב־2 באוגוסט בבית המרקחתנ ו ר ד ו י"". ...</div>"
60	hegeh19460916-01.1.1	16 September 1946	hegeh	Page 1	"<div class=""txtsearchsnippet"">... שנ?עי ?יריחו לשקם. 23 איש החשודים ?ח?רי א?״ל נאקרו <b class=""highlightcolor"">בחיפה</b> בשבת לפנות בקר. אסר אחד מך״ם ?חפשת קבו־ לשת ...</div>"
61	ahr19470320-01.1.3	20 March 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">צו הזמנה בבית המשפט המחוזי <b class=""highlightcolor"">בחיפה</b></div>"
62	haretz19470219-01.1.6	19 February 1947	haretz	Page 6	"<div class=""txtsearchsnippet"">... של חנויות שיושכרו בקונצסיה לתקופה ממושכת. פרמפ בפשרת החברה <b class=""highlightcolor"">בחיפה</b> ובכית־שעריס הצפוד* ' מ ק ד ‭"" II‬ הכרה ...</div>"
63	hbkr19461225-01.1.4	25 December 1946	hbkr	Page 4	"<div class=""txtsearchsnippet"">... ‭* I I *101 ‬ ^‭0170‬ הסוכנות ביתשלים: חסוכנות <b class=""highlightcolor"">בחיפה:</b> ^^יי'־י ט. פרנד, אגריפס ‭, 165‬ טל. ‭. 5651‬ ...</div>"
64	haretz19460925-01.1.8	25 September 1946	haretz	Page 8	"<div class=""txtsearchsnippet"">... ‭^3 ‬ ?ע/ ' ץ*‭£20 ‬ 0חחוו את ‭110*10‬ <b class=""highlightcolor"">בחיפה</b> *‭^!1 ‬ רחוב הרצל 17 1ונל• בו• חל-אביב: רחוב ...</div>"
65	hzh19480517-01.1.3	17 May 1948	hzh	Page 3	"<div class=""txtsearchsnippet"">בפגישת עיתונאים מסר אתמול ראש העיר <b class=""highlightcolor"">בחיפה</b> מר שבתי לוי פרטימ על העברת מחלקות הממשלה לידי ...</div>"
66	ahr19470725-01.1.9	25 July 1947	ahr	Page 9	"<div class=""txtsearchsnippet"">... ובכוורמיים בין ""מכבי"" היפה לבין ""מכבי"" ת""א שנועדו לאתמול <b class=""highlightcolor"">בחיפה</b> _נידחו בגלל העוצר. התחרויות יצאו לפועל ב־10 לאוגוסט בבריכה ...</div>"
67	ahr19440606-01.1.4	6 June 1944	ahr	Page 4	"<div class=""txtsearchsnippet"">אסיפת עפ <b class=""highlightcolor"">בחיפה</b> _אס־פת־עם גדולת נערכה באמפיתיאטרון בתיפה, מ, ג. לווין אמר: ...</div>"
68	ahr19470209-01.1.4	9 February 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... ‬ מהנפגעים הם ילדים — מוסרת לשכת המודיעין הממשלתית. <b class=""highlightcolor"">_בית־החולים הממשלתי</b> <b class=""highlightcolor"">בחיפה</b> מוסר על ארבע תאונות דרכים שאירעו היום, ...</div>"
69	ahr19470122-01.1.4	22 January 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... כינוס הוועדים של העובדים התודשיים במיפעלי הנפט. הכינוס ייערך <b class=""highlightcolor"">בחיפה</b> וישתתפו בו גם משלחות מתל־אביב ומירושלים. נציגי העובדים ידונו ...</div>"
70	ahr19470918-01.1.3	18 September 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... דקרו 3 דקירות בגבו‭2. ‬ הפצועים נאספו אל ו <b class=""highlightcolor"">בית־החולים הממשלתי</b> <b class=""highlightcolor"">בחיפה.</b> מצבם I אינו מסוכן. כוועדת התרבות שליד ...</div>"
71	ahr19480114-01.1.4	14 January 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... 1 בצהריים, מ""הדסה‭. ""‬ הערב התקיפו ערבים ביריות את <b class=""highlightcolor"">_בית־החולים הממשלתי</b> לחולי־רוח בחולון. ההתקפה ארכה זמן ממושר.</div>"
72	ahr19430817-01.1.3	17 August 1943	ahr	Page 3	"<div class=""txtsearchsnippet"">... לנדאר, תלמיד הארניברסיטה העברית, ליוסף רוזנברג, תלמיד הטכ־ ניון <b class=""highlightcolor"">בחיפה,</b> וליצחק אייזנמן ואשתי — כולם מראדום. קאנבבראנד _פראניד, משירפץ, ...</div>"
73	hzh19381025-01.1.1	25 October 1938	hzh	Page 1	"<div class=""txtsearchsnippet"">... שוטר ערבי בשםעבדול חאמד יא' סין בשבתו במספרה בםוק־אל־אביאד <b class=""highlightcolor"">בחיפה.</b></div>"
74	hzh19381219-01.1.1	19 December 1938	hzh	Page 1	"<div class=""txtsearchsnippet"">‭?' ' ?‬ תציב <b class=""highlightcolor"">בחיפה</b> יפתח אתבית ? החולים ‭. ? ? . '? ...</div>"
75	haretz19460110-01.1.3	10 January 1946	haretz	Page 3	"<div class=""txtsearchsnippet"">... בשעה 8 בעךב. יום הי ‭17. 1‬ ""ווארשה"" ב־9 <b class=""highlightcolor"">בחיפה</b> ערבי שבתות בבית . הבימה"", ע""י *חוב הבימה• — ...</div>"
76	ahr19480310-01.1.6	10 March 1948	ahr	Page 6	"<div class=""txtsearchsnippet"">... היום נועדה ; התקיים כאן פגישה בין הוועדה '־לאומית <b class=""highlightcolor"">בחיפה</b> עם מפקד הכנופיות המקומי, מחמד חמד, שבה עמדה הוועדה ...</div>"
77	haretz19470202-01.1.3	2 February 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">במוסד ו[ובותי־לאומי חשוב מאד יש שתי משרות פנויות <b class=""highlightcolor"">בחיפה</b> ובתל-אכיכ ו עבור גבמים) או גברת(ות) בעלי(לות) השכלה וצורה ...</div>"
78	haretz19441105-01.1.3	5 November 1944	haretz	Page 3	"<div class=""txtsearchsnippet"">... טלפון ‭5327 ‬ פטודנט התכניון רוצה לשכור חצי חדר <b class=""highlightcolor"">בחיפה.</b> באה בחשבון גם החלפה חיפה—תל־אביב עם או בלי פנסיון. ...</div>"
79	ahr19480606-01.1.2	6 June 1948	ahr	Page 2	"<div class=""txtsearchsnippet"">לגורלו של ביה ח הממשלתי <b class=""highlightcolor"">בחיפה</b></div>"
80	ahr19470216-01.1.4	16 February 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... יודע אנגליה. גמצא נשק‭—. ‬ במחנה הצבאי מספר 137 <b class=""highlightcolor"">בחיפה</b> נמציא א ח מ ד אבד ז ל י ...</div>"
81	ahr19470318-01.1.3	18 March 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... חמישי, וייערך _ב־‭10. 30‬ בבוקר, במועדון מכלגת השומר הצעיר <b class=""highlightcolor"">בחיפה</b> (רחוב שפירא ‭. (5‬ ישיכת מליאת הכד המועצות ישיבת ...</div>"
82	ahr19471007-01.1.3	7 October 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... ;י ‭1-9‬ לפנה""צ‭2 30—2, ‬ אחה""צ ‭&gt; 1. ‬ <b class=""highlightcolor"">בחיפה:</b> בכל יום ב' בתנובה, שוק תלפיות ‭;? &gt;‬טלפונים ‭4371- ...</div>"
83	hbkr19351105-01.1.5	5 November 1935	hbkr	Page 5	"<div class=""txtsearchsnippet"">... ובקרית ענבים. שנים מהבמה עדמ סעד במשקי העמק ובקרו <b class=""highlightcolor"">בחיפה.</b> במת חבר הנהלת הסוכנות היהודית, ד""ד ו. סנטור. נערכה ...</div>"
84	haretz19480507-01.1.7	7 May 1948	haretz	Page 7	"<div class=""txtsearchsnippet"">הספנות <b class=""highlightcolor"">בחיפה</b> תפעל כסוכנות דואר? לא נעשתה בנידון זה כל פעולה ...</div>"
85	ahr19461023-01.1.4	23 October 1946	ahr	Page 4	"<div class=""txtsearchsnippet"">... בו עד שהצליחו להשיב רוחו אליו. הובאו לבית־החולים אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> <b class=""highlightcolor"">בחיפה</b> הובאו 3 מעפיי י ים חולים: יואכים ...</div>"
86	ahr19470512-01.1.3	12 May 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... יותר מדי‭... ‬ הערב ‭12 5‬ בארלם "" מכבי"" <b class=""highlightcolor"">בחיפה</b> ב־ל ב ? &amp;ע וב־ ם האחרונה 9 בערב ...</div>"
87	ahr19470918-01.1.4	18 September 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... האופוזיציונית מאז רצח פאהי דרוויש־אל־ _חוםייני ועד מעשה־ההתגקשות האחרון <b class=""highlightcolor"">בחיפה</b> נוספו כמד. וכמה חוליות באותה שרשרת ששמה — קיום ...</div>"
88	ahr19450105-01.1.8	5 January 1945	ahr	Page 8	"<div class=""txtsearchsnippet"">... של ההסתדרות הציונית ובית הנועד מיסודרשלפ. רר־ ‭*0‬ברג, ייפתח <b class=""highlightcolor"">בחיפה</b> ביום א' ‭(14. 1. 45)‬ ו ימשך חודשיים. הסמינריון ...</div>"
89	haretz19470714-01.1.3	14 July 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... כרטיסים: בתליאביב - במשרד התזמורת, אלנבי ‭6-3 ;1-9) 56‬) <b class=""highlightcolor"">בחיפה</b> - במשרד גינצבורג, הרצל ‭. 25 ‬</div>"
90	dav19460122-01.1.3	22 January 1946	dav	Page 3	"<div class=""txtsearchsnippet"">... בבורח יום ד‭23. 1. 46. '‬ , הכלה המכורה"" <b class=""highlightcolor"">בחיפה</b> ‭,, ‬עין־דור* ב־6 יום די‭23. 1. 46. ‬ ""עין ...</div>"
91	haretz19480122-01.1.4	22 January 1948	haretz	Page 4	"<div class=""txtsearchsnippet"">... מלבורן, סידני, ובריםבאן. עבור פרטים נוספים נא לפנות: הסוכן <b class=""highlightcolor"">בחיפה</b> אהד! ד‭1ל3נ11‬־ הסוכנים ביפו - תליאביב ‭. 111‬ ח. ...</div>"
92	hzh19481216-01.1.4	16 December 1948	hzh	Page 4	"<div class=""txtsearchsnippet"">... משקאות חריפים _בקמעונות מחוץ למקום' בהנות ־מכו־ לת שלי <b class=""highlightcolor"">בחיפה,</b> רחוב םטנטון ‭, 23‬לשנת ‭. 1949‬ רבקה כהן</div>"
93	haretz19380627-01.1.1	27 June 1938	haretz	Page 1	"<div class=""txtsearchsnippet"">רצחו ערבי חולה <b class=""highlightcolor"">בחיפה</b></div>"
94	haretz19450813-01.1.1	13 August 1945	haretz	Page 1	"<div class=""txtsearchsnippet"">... ד אלול, תש""ה (‭16. 8. 45‬) בשעה 5 אחה''צ, <b class=""highlightcolor"">בחיפה,</b> בבית הרב קניאל. המען למבדקים: הפנר־סבציניק, כפר־עסה.</div>"
95	hzh19461126-01.1.4	26 November 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... מצודת ירושלים לעברמכונית י שעברה ליד המדור הבריטי של <b class=""highlightcolor"">בית־החולים הממשלתי.</b> עם האזעקה נפסקה התנועה בעיר, והשמירה על המצודה ...</div>"
