date	pub	page_id	verdict	hospital_mentions	towns_in_range	other_haifa_hospitals	found_by
1944-01-12	hazmantlv	hazmantlv19440112-01.2.25	mixed	2	acre,haifa		
1944-01-12	hbkr	hbkr19440112-01.2.25	mixed	2	haifa,jerusalem		
1944-01-13	hmf	hmf19440113-01.2.46	untowned	4		rothschild	
1944-01-16	hazmantlv	hazmantlv19440116-01.2.59	haifa	1	haifa		abbreviated
1944-01-17	haretz	haretz19440117-01.2.20	other	2	jaffa		spelled
1944-01-17	hbkr	hbkr19440117-01.2.9	other	1	jerusalem		
1944-01-18	haretz	haretz19440118-01.2.35	mixed	1	haifa,jerusalem		
1944-01-19	hazmantlv	hazmantlv19440119-01.2.60	haifa	2	haifa	rothschild	abbreviated
1944-01-20	hbkr	hbkr19440120-01.2.19	untowned	1			
1944-01-20	hmf	hmf19440120-01.2.74	other	1	jaffa		
1944-01-24	hazmantlv	hazmantlv19440124-01.2.41	mixed	2	acre,haifa		abbreviated
1944-01-24	hegeh	hegeh19440124-01.2.20	haifa	2	haifa	rothschild	
1944-01-25	hazmantlv	hazmantlv19440125-01.2.52	other	7	jaffa		spelled
1944-01-25	hbkr	hbkr19440125-01.2.70	other	4	jaffa,telaviv		spelled
1944-01-26	hbkr	hbkr19440126-01.2.48	untowned	2			spelled
1944-01-27	hbkr	hbkr19440127-01.2.58	untowned	3			spelled
1944-01-30	hazmantlv	hazmantlv19440130-01.2.41	haifa	3	haifa	rothschild	
1944-01-30	hzh	hzh19440130-01.2.54	haifa	4	haifa	rothschild	
1944-01-31	hazmantlv	hazmantlv19440131-01.2.30	untowned	2			
1944-01-31	hazmantlv	hazmantlv19440131-01.2.34	mixed	2	haifa,jerusalem	rothschild	spelled
1944-02-02	dav	dav19440202-01.2.54	untowned	1			
1944-02-03	dav	dav19440203-01.2.39	mixed	10	haifa,jaffa		
1944-02-06	haretz	haretz19440206-01.2.40	haifa	2	haifa		
1944-02-08	hazmantlv	hazmantlv19440208-01.2.52	haifa	2	haifa	rothschild	
1944-02-08	hbkr	hbkr19440208-01.2.47	haifa	1	haifa	rothschild	
1944-02-09	hazmantlv	hazmantlv19440209-01.2.44	haifa	1	haifa	rothschild	
1944-02-09	hmf	hmf19440209-01.2.50	untowned	1		rothschild	
1944-02-10	hazmantlv	hazmantlv19440210-01.2.51	haifa	1	haifa	rothschild	
1944-02-13	haretz	haretz19440213-01.2.26	untowned	1		rothschild	
1944-02-13	hazmantlv	hazmantlv19440213-01.2.39	haifa	2	haifa	rothschild	
1944-02-13	hbkr	hbkr19440213-01.2.34	other	3	jerusalem		
1944-02-14	hazmantlv	hazmantlv19440214-01.2.49	untowned	1			abbrev_short
1944-02-15	haretz	haretz19440215-01.2.23	mixed	4	haifa,jerusalem	rothschild	
1944-02-15	haretz	haretz19440215-01.2.33	untowned	8		rothschild	
1944-02-15	hmf	hmf19440215-01.2.54	untowned	3		rothschild	
1944-02-17	hzh	hzh19440217-01.2.26	haifa	1	haifa	rothschild	
1944-02-20	dav	dav19440220-01.2.56	mixed	2	haifa,telaviv	rothschild	
1944-02-20	haretz	haretz19440220-01.2.24	mixed	44	haifa,jaffa	hadassah,rothschild	
1944-02-20	hmf	hmf19440220-01.2.53	haifa	3	haifa	rothschild	spelled
1944-02-23	hbkr	hbkr19440223-01.2.51.4	untowned	1			abbreviated
1944-02-23	hmf	hmf19440223-01.2.65.1	other	1	jerusalem		abbreviated
1944-02-23	hzh	hzh19440223-01.2.46.2	untowned	1			abbreviated
1944-02-25	haretz	haretz19440225-01.2.61	haifa	6	haifa	rothschild	
1944-02-25	hmf	hmf19440225-01.2.65	no_hospital_term	0			
1944-03-01	haretz	haretz19440301-01.2.29	untowned	2			
1944-03-01	hbkr	hbkr19440301-01.2.42	mixed	5	haifa,jaffa,telaviv		indefinite
1944-03-01	hmf	hmf19440301-01.2.60	other	4	jerusalem		
1944-03-08	hbkr	hbkr19440308-01.2.31	other	1	jerusalem		
1944-03-12	hbkr	hbkr19440312-01.2.26	mixed	4	haifa,jerusalem,telaviv,tiberias		
1944-03-15	hbkr	hbkr19440315-01.2.38	untowned	2			
1944-03-15	hzh	hzh19440315-01.2.51	haifa	3	haifa	rothschild	
1944-03-16	hbkr	hbkr19440316-01.2.36	untowned	1			
1944-03-22	haretz	haretz19440322-01.2.40	other	1	jaffa		spelled
1944-03-27	ahr	ahr19440327-01.2.47	other	2	telaviv	hadassah	
1944-03-27	haretz	haretz19440327-01.2.18	other	4	telaviv		indefinite
1944-03-29	hbkr	hbkr19440329-01.2.57	untowned	7			
1944-04-03	haretz	haretz19440403-01.2.3	haifa	4	haifa	rothschild	
1944-04-05	haretz	haretz19440405-01.2.15	untowned	1			
1944-04-05	haretz	haretz19440405-01.2.24	untowned	2		rothschild	
1944-04-06	ahr	ahr19440406-01.2.69	haifa	1	haifa		maqaf
1944-04-16	haretz	haretz19440416-01.2.38	haifa	5	haifa	rothschild	
1944-04-16	haretz	haretz19440416-01.2.69	mixed	2	haifa,jerusalem,tiberias		spelled
1944-04-16	ytlv	ytlv19440416-01.2.11	mixed	26	haifa,jaffa,telaviv		spelled
1944-04-16	ytlv	ytlv19440416-01.2.18	other	19	jaffa,telaviv	hadassah	spelled
1944-04-16	ytlv	ytlv19440416-01.2.53	other	2	telaviv		
1944-04-21	haretz	haretz19440421-01.2.12	other	3	jaffa		spelled
1944-04-27	dav	dav19440427-01.2.40	haifa	1	haifa		spelled
1944-04-27	hegeh	hegeh19440427-01.2.17	mixed	1	haifa,jaffa		spelled
1944-04-27	hzh	hzh19440427-01.2.55	no_hospital_term	0			spelled
1944-05-04	dav	dav19440504-01.2.47	other	5	jerusalem		spelled
1944-05-05	dav	dav19440505-01.2.61	untowned	5			
1944-05-05	hbkr	hbkr19440505-01.2.62	untowned	1			
1944-05-07	hzh	hzh19440507-01.2.34	other	2	jerusalem		spelled
1944-05-08	haretz	haretz19440508-01.2.27	mixed	2	haifa,jerusalem,telaviv	hadassah,rothschild	
1944-05-12	hbkr	hbkr19440512-01.2.55	other	5	jerusalem,telaviv		spelled
1944-05-12	hed	hed19440512-01.2.16	other	2	jerusalem		
1944-05-15	haretz	haretz19440515-01.2.10	other	14	jaffa,telaviv	hadassah	indefinite,spelled
1944-05-15	hazmantlv	hazmantlv19440515-01.2.16	other	12	jaffa	hadassah	indefinite,spelled
1944-05-16	haretz	haretz19440516-01.2.42	haifa	1	haifa		
1944-05-19	hazmantlv	hazmantlv19440519-01.2.51	other	6	jaffa		
1944-05-19	hed	hed19440519-01.2.17	untowned	2			
1944-05-21	haretz	haretz19440521-01.2.26	untowned	1			
1944-05-21	haretz	haretz19440521-01.2.46.3	other	1	jaffa		indefinite
1944-05-25	haretz	haretz19440525-01.2.21	mixed	4	haifa,jaffa,jerusalem		
1944-05-25	hazmantlv	hazmantlv19440525-01.2.20	haifa	9	haifa	hadassah,rothschild	indefinite
1944-05-31	hmf	hmf19440531-01.2.41	untowned	1		rothschild	
1944-06-01	hbkr	hbkr19440601-01.2.37	haifa	3	haifa		spelled
1944-06-04	haretz	haretz19440604-01.2.26	mixed	26	haifa,jerusalem	hadassah,rothschild	
1944-06-05	hazmantlv	hazmantlv19440605-01.2.42	haifa	1	haifa	rothschild	
1944-06-06	ahr	ahr19440606-01.2.75	haifa	1	haifa		maqaf
1944-06-08	haretz	haretz19440608-01.2.49	untowned	2		rothschild	
1944-06-15	dav	dav19440615-01.2.33	untowned	1		hadassah	
1944-06-21	dav	dav19440621-01.2.29	mixed	3	haifa,jaffa,tiberias		
1944-06-21	haretz	haretz19440621-01.2.46	untowned	3		hadassah,rothschild	
1944-06-23	dav	dav19440623-01.2.74.1	other	3	telaviv		
1944-06-23	haretz	haretz19440623-01.2.47.4	untowned	1			abbreviated
1944-06-23	haretz	haretz19440623-01.2.61	untowned	1			
1944-06-26	haretz	haretz19440626-01.2.19	haifa	2	haifa		
1944-06-27	ahr	ahr19440627-01.2.62	untowned	1			maqaf
1944-06-29	haretz	haretz19440629-01.2.27	haifa	2	haifa	rothschild	
1944-06-29	haretz	haretz19440629-01.2.39	other	4	jaffa		
1944-06-30	dav	dav19440630-01.2.69	no_hospital_term	0			spelled
1944-06-30	itonmeyuhad	itonmeyuhad19440630-01.2.21	other	1	telaviv		spelled
1944-07-04	hazmantlv	hazmantlv19440704-01.2.42	untowned	1			
1944-07-06	haretz	haretz19440706-01.2.21	untowned	2			
1944-07-07	haretz	haretz19440707-01.2.50.3	other	1	telaviv	hadassah	
1944-07-11	haretz	haretz19440711-01.2.41	other	1	jaffa		maqaf
1944-07-13	haolam	haolam19440713-01.2.9	other	2	telaviv		
1944-07-17	hmf	hmf19440717-01.2.57	other	1	jaffa,telaviv		abbreviated
1944-07-20	dav	dav19440720-01.2.56	haifa	1	haifa		
1944-07-20	hbkr	hbkr19440720-01.2.43	untowned	1			
1944-07-27	haretz	haretz19440727-01.2.33	other	2	telaviv	rothschild	
1944-07-28	haretz	haretz19440728-01.2.37	mixed	4	haifa,telaviv		
1944-08-01	hzh	hzh19440801-01.2.28	haifa	6	haifa		
1944-08-04	hzh	hzh19440804-01.2.54	other	8	jaffa,jerusalem		abbreviated
1944-08-07	dav	dav19440807-01.2.44	untowned	5			
1944-08-07	haretz	haretz19440807-01.2.19	other	1	jaffa		abbreviated
1944-08-08	haretz	haretz19440808-01.2.26	haifa	5	haifa		
1944-08-16	dav	dav19440816-01.2.44	other	4	jaffa		
1944-08-16	hazmantlv	hazmantlv19440816-01.2.45	no_hospital_term	0			abbreviated
1944-08-17	hazmantlv	hazmantlv19440817-01.2.38	mixed	2	haifa,jaffa,telaviv		
1944-08-17	hmf	hmf19440817-01.2.49	haifa	2	haifa		
1944-08-20	dav	dav19440820-01.2.50.2	untowned	1			spelled
1944-08-20	hzh	hzh19440820-01.2.34	haifa	1	haifa		
1944-08-21	hzh	hzh19440821-01.2.48	mixed	4	haifa,jaffa	rothschild	spelled
1944-08-23	haretz	haretz19440823-01.2.32	haifa	4	haifa		
1944-08-24	hzh	hzh19440824-01.2.37	haifa	2	haifa		
1944-08-25	ahr	ahr19440825-01.2.51.1	untowned	1			
1944-08-29	hzh	hzh19440829-01.2.43	untowned	2		rothschild	spelled
1944-08-31	hmf	hmf19440831-01.2.40	untowned	1		rothschild	
1944-09-03	haretz	haretz19440903-01.2.18	haifa	1	haifa	rothschild	
1944-09-04	hazmantlv	hazmantlv19440904-01.2.27	haifa	2	haifa	hadassah	
1944-09-05	haretz	haretz19440905-01.2.27	other	1	acre	rothschild	
1944-09-06	hbkr	hbkr19440906-01.2.23.3	untowned	1			
1944-09-06	hegeh	hegeh19440906-01.2.23	haifa	1	haifa		spelled
1944-09-07	hazmantlv	hazmantlv19440907-01.2.52	untowned	1		rothschild	
1944-09-07	hzh	hzh19440907-01.2.29	untowned	3		hadassah,rothschild	
1944-09-10	hazmantlv	hazmantlv19440910-01.2.41	haifa	1	haifa		
1944-09-13	haretz	haretz19440913-01.2.21	mixed	3	haifa,jaffa		spelled
1944-09-14	hazmantlv	hazmantlv19440914-01.2.26	mixed	3	haifa,nazareth		abbreviated
1944-09-15	ytlv	ytlv19440915-01.2.7	other	6	telaviv		indefinite
1944-09-20	ahr	ahr19440920-01.2.53	haifa	1	haifa		maqaf
1944-09-20	haretz	haretz19440920-01.2.17	other	1	telaviv		
1944-09-24	dav	dav19440924-01.2.38	haifa	5	haifa	rothschild	
1944-09-29	hazmantlv	hazmantlv19440929-01.2.30	haifa	1	haifa		abbreviated
1944-09-29	hazmantlv	hazmantlv19440929-01.2.7	haifa	1	haifa		
1944-10-03	ahr	ahr19441003-01.2.53	haifa	1	haifa		maqaf
1944-10-03	haretz	haretz19441003-01.2.34	haifa	2	haifa		spelled
1944-10-08	hzh	hzh19441008-01.2.36	haifa	2	haifa		
1944-10-10	hazmantlv	hazmantlv19441010-01.2.19	untowned	2			
1944-10-11	haretz	haretz19441011-01.2.23	haifa	2	haifa		
1944-10-11	hazmantlv	hazmantlv19441011-01.2.41	haifa	2	haifa		
1944-10-13	ahr	ahr19441013-01.2.75	other	1	jaffa		maqaf
1944-10-13	amudimaliya	amudimaliya19441013-01.2.9	mixed	6	haifa,jerusalem,telaviv		
1944-10-15	dav	dav19441015-01.2.37	untowned	2			
1944-10-15	haretz	haretz19441015-01.2.24	mixed	6	haifa,jaffa,telaviv		
1944-10-16	hzh	hzh19441016-01.2.55	haifa	2	haifa		abbreviated
1944-10-17	dav	dav19441017-01.2.70	haifa	4	haifa		
1944-10-17	haretz	haretz19441017-01.2.33	haifa	5	haifa	rothschild	
1944-10-17	hmf	hmf19441017-01.2.56	haifa	2	haifa	rothschild	
1944-10-18	hmf	hmf19441018-01.2.51	untowned	2			
1944-10-22	ahr	ahr19441022-01.2.53	haifa	1	haifa		
1944-10-25	dav	dav19441025-01.2.52	mixed	2	haifa,jaffa		
1944-10-26	hzh	hzh19441026-01.2.26	haifa	2	haifa		spelled
1944-11-05	haretz	haretz19441105-01.2.1	untowned	1			
1944-11-05	haretz	haretz19441105-01.2.31	other	1	jaffa		maqaf
1944-11-07	haretz	haretz19441107-01.2.41	no_hospital_term	0			abbreviated
1944-11-08	haretz	haretz19441108-01.2.19	other	1	jaffa,telaviv		maqaf
1944-11-10	amudimaliya	amudimaliya19441110-01.2.20	other	1	jerusalem	hadassah	
1944-11-10	haretz	haretz19441110-01.2.27	untowned	1			
1944-11-17	haretz	haretz19441117-01.2.59	haifa	2	haifa		spelled
1944-11-23	haretz	haretz19441123-01.2.34	haifa	2	haifa		
1944-11-27	hbkr	hbkr19441127-01.2.23	untowned	4			maqaf
1944-11-29	ahr	ahr19441129-01.2.50	haifa	1	haifa	rothschild	
1944-11-30	haolam	haolam19441130-01.2.27	mixed	4	haifa,jerusalem,telaviv		
1944-12-03	haretz	haretz19441203-01.2.42	haifa	4	haifa		
1944-12-04	haretz	haretz19441204-01.2.20	haifa	3	haifa	rothschild	
1944-12-07	hzh	hzh19441207-01.2.29	untowned	1		rothschild	
1944-12-11	hbkr	hbkr19441211-01.2.27	other	1	jerusalem		
1944-12-12	dav	dav19441212-01.2.18	untowned	1			
1944-12-13	haretz	haretz19441213-01.2.46	untowned	1			
1944-12-14	haretz	haretz19441214-01.2.16	haifa	1	haifa		
1944-12-20	hmf	hmf19441220-01.2.50	haifa	1	haifa		
1944-12-21	dav	dav19441221-01.2.39	mixed	2	haifa,jaffa	rothschild	
1944-12-24	dav	dav19441224-01.2.30	mixed	12	haifa,jaffa		
1944-12-24	hbkr	hbkr19441224-01.2.9	untowned	2			abbreviated
1944-12-25	haretz	haretz19441225-01.2.41.2	untowned	2			
1944-12-27	haretz	haretz19441227-01.2.21	haifa	2	haifa		
1944-12-28	haolam	haolam19441228-01.2.5	other	1	jerusalem	hadassah	
1944-12-29	amudimaliya	amudimaliya19441229-01.2.17	other	2	telaviv		spelled
1944-12-29	haretz	haretz19441229-01.2.45	untowned	8		rothschild	
1944-12-29	haretz	haretz19441229-01.2.70.1	haifa	1	haifa		
1944-12-29	hbkr	hbkr19441229-01.2.61	haifa	1	haifa		
1944-12-29	hmf	hmf19441229-01.2.28	mixed	2	haifa,jaffa		
1945-01-02	dav	dav19450102-01.2.20	other	2	jaffa		spelled
1945-01-04	dav	dav19450104-01.2.43	other	1	telaviv		spelled
1945-01-05	ahr	ahr19450105-01.2.93	haifa	2	haifa		maqaf
1945-01-05	hbkr	hbkr19450105-01.2.56	haifa	2	haifa	rothschild	
1945-01-07	haretz	haretz19450107-01.2.21	mixed	31	haifa,jaffa	hadassah,rothschild	
1945-01-09	hmf	hmf19450109-01.2.47	other	2	jaffa,jerusalem		
1945-01-10	hayal	hayal19450110-01.2.24	other	3	jaffa		spelled
1945-01-17	haretz	haretz19450117-01.2.32	untowned	1		rothschild	
1945-01-17	haretz	haretz19450117-01.2.39	haifa	2	haifa		
1945-01-18	ahr	ahr19450118-01.2.42	other	2	jerusalem,tiberias	rothschild	
1945-01-19	dav	dav19450119-01.2.50	haifa	1	haifa		
1945-01-19	hegeh	hegeh19450119-01.2.30	haifa	1	haifa		
1945-01-21	dav	dav19450121-01.2.48	mixed	4	haifa,jaffa,tiberias	rothschild	
1945-01-22	haretz	haretz19450122-01.2.27	other	8	jaffa,telaviv		
1945-01-22	haretz	haretz19450122-01.2.28	haifa	1	haifa	rothschild	
1945-01-22	hmf	hmf19450122-01.2.29	haifa	2	haifa		
1945-01-23	haretz	haretz19450123-01.2.18	mixed	39	haifa,jaffa,jerusalem,nablus,telaviv	hadassah,rothschild	
1945-01-23	haretz	haretz19450123-01.2.35	haifa	2	haifa	rothschild	spelled
1945-01-23	hmf	hmf19450123-01.2.42	other	1	jaffa		spelled
1945-01-25	hmf	hmf19450125-01.2.30	haifa	5	haifa		
1945-01-30	dav	dav19450130-01.2.24	haifa	1	haifa		maqaf
1945-02-05	haretz	haretz19450205-01.2.22.1	other	3	jaffa,jerusalem,telaviv	hadassah	spelled
1945-02-07	haretz	haretz19450207-01.2.36	haifa	2	haifa		
1945-02-07	hzh	hzh19450207-01.2.40	no_hospital_term	0			
1945-02-08	haretz	haretz19450208-01.2.35	haifa	2	haifa	rothschild	
1945-02-09	hmf	hmf19450209-01.2.63	other	2	jaffa	rothschild	
1945-02-11	hbkr	hbkr19450211-01.2.30	other	5	jaffa,telaviv	rothschild	
1945-02-13	hmf	hmf19450213-01.2.47	untowned	1			abbreviated
1945-02-14	hbkr	hbkr19450214-01.2.38	other	2	telaviv		indefinite
1945-02-15	haretz	haretz19450215-01.2.34	mixed	7	haifa,jerusalem	rothschild	
1945-02-19	haretz	haretz19450219-01.2.23	untowned	1			maqaf
1945-02-20	dav	dav19450220-01.2.16	mixed	6	haifa,jaffa,telaviv		
1945-02-20	haretz	haretz19450220-01.2.10	mixed	7	haifa,jaffa,safed,telaviv	hadassah	spelled
1945-02-21	dav	dav19450221-01.2.55	haifa	2	haifa	rothschild	
1945-02-21	hzh	hzh19450221-01.2.50	haifa	1	haifa	rothschild	
1945-02-22	dav	dav19450222-01.2.22	other	6	jaffa,jerusalem,tiberias	rothschild	
1945-02-22	haolam	haolam19450222-01.2.4	other	5	jaffa,telaviv		
1945-02-22	haretz	haretz19450222-01.2.25	mixed	32	haifa,jaffa	rothschild	
1945-02-25	dav	dav19450225-01.2.55	untowned	2			spelled
1945-02-25	hed	hed19450225-01.2.29	other	1	jerusalem	hadassah	
1945-02-27	hzh	hzh19450227-01.2.29	other	1	jaffa,telaviv		indefinite
1945-03-09	amudimaliya	amudimaliya19450309-01.2.15	other	1	telaviv		
1945-03-12	dav	dav19450312-01.2.26	untowned	2		hadassah	
1945-03-13	hmf	hmf19450313-01.2.61	haifa	1	haifa		
1945-03-15	haretz	haretz19450315-01.2.32	other	1	telaviv		maqaf
1945-03-16	haretz	haretz19450316-01.2.34	haifa	4	haifa	hadassah,rothschild	
1945-03-18	ahr	ahr19450318-01.2.36	no_hospital_term	0			
1945-03-19	hbkr	hbkr19450319-01.2.35	untowned	1		hadassah	
1945-03-21	hbkr	hbkr19450321-01.2.25	other	2	telaviv		
1945-03-21	hmf	hmf19450321-01.2.60	untowned	1			
1945-03-22	haretz	haretz19450322-01.2.33	untowned	2			
1945-03-26	ahr	ahr19450326-01.2.40	untowned	1			
1945-03-26	hbkr	hbkr19450326-01.2.29	mixed	3	haifa,tiberias		
1945-03-26	hzh	hzh19450326-01.2.50	untowned	2		rothschild	
1945-03-28	haretz	haretz19450328-01.2.13	mixed	4	haifa,jaffa	rothschild	
1945-03-28	hzh	hzh19450328-01.2.48.2	untowned	2			
1945-03-30	hzh	hzh19450330-01.2.47	no_hospital_term	0			spelled
1945-04-01	haretz	haretz19450401-01.2.32	haifa	1	haifa		spelled
1945-04-01	haretz	haretz19450401-01.2.35	other	2	jaffa		spelled
1945-04-01	hbkr	hbkr19450401-01.2.36	mixed	5	haifa,telaviv,tiberias	hadassah	
1945-04-15	hzh	hzh19450415-01.2.48.1	other	1	jerusalem		
1945-04-17	hzh	hzh19450417-01.2.42	other	2	jaffa		spelled
1945-04-25	hbkr	hbkr19450425-01.2.35	other	4	jerusalem,telaviv		spelled
1945-04-29	dav	dav19450429-01.2.51	other	1	jerusalem,telaviv		spelled
1945-05-02	haretz	haretz19450502-01.2.51	mixed	3	haifa,jerusalem	rothschild	
1945-05-02	hmf	hmf19450502-01.2.53	haifa	1	haifa	rothschild	
1945-05-03	haretz	haretz19450503-01.2.13	untowned	4		rothschild	
1945-05-08	haretz	haretz19450508-01.2.33	haifa	2	haifa		
1945-05-09	ahr	ahr19450509-01.2.31	haifa	4	haifa	rothschild	
1945-05-09	ahr	ahr19450509-01.2.44	mixed	1	haifa,telaviv		
1945-05-09	haretz	haretz19450509-01.2.37	other	3	telaviv		
1945-05-10	haretz	haretz19450510-01.2.26	haifa	2	haifa		abbreviated
1945-05-13	dav	dav19450513-01.2.40	haifa	2	haifa		
1945-05-15	ytlv	ytlv19450515-01.2.29	other	3	telaviv		maqaf
1945-05-16	hegeh	hegeh19450516-01.2.14	untowned	1			spelled
1945-05-23	haretz	haretz19450523-01.2.54	untowned	1			
1945-05-23	haretz	haretz19450523-01.2.8	other	1	jaffa		abbreviated
1945-05-27	ahr	ahr19450527-01.2.59	other	1	jaffa		maqaf
1945-05-27	dav	dav19450527-01.2.35	haifa	6	haifa		
1945-05-27	haretz	haretz19450527-01.2.14	untowned	3			
1945-05-28	hbkr	hbkr19450528-01.2.22	untowned	1			
1945-05-30	dav	dav19450530-01.2.58	other	1	telaviv		
1945-05-30	hzh	hzh19450530-01.2.47	mixed	2	gaza,haifa,jaffa,jerusalem		
1945-06-10	ahr	ahr19450610-01.2.30	mixed	3	haifa,jaffa		
1945-06-12	hzh	hzh19450612-01.2.30	haifa	1	haifa	rothschild	
1945-06-14	hmf	hmf19450614-01.2.56	haifa	2	haifa	rothschild	
1945-06-17	haretz	haretz19450617-01.2.41	haifa	4	haifa		
1945-06-17	haretz	haretz19450617-01.2.54	mixed	1	haifa,telaviv	rothschild	
1945-06-17	hzh	hzh19450617-01.2.36	untowned	2			
1945-06-18	hbkr	hbkr19450618-01.2.55	other	4	jerusalem		spelled
1945-06-19	haretz	haretz19450619-01.2.46	haifa	2	haifa	rothschild	
1945-06-20	hzh	hzh19450620-01.2.47	untowned	2		rothschild	
1945-06-21	dav	dav19450621-01.2.45	other	3	acre,jaffa	rothschild	
1945-06-24	dav	dav19450624-01.2.35	other	1	jaffa	hadassah	
1945-06-25	ahr	ahr19450625-01.2.49	mixed	6	haifa,telaviv,tiberias		
1945-06-25	dav	dav19450625-01.2.21	mixed	3	haifa,jaffa,telaviv		
1945-06-25	hzh	hzh19450625-01.2.44	mixed	5	haifa,telaviv,tiberias		
1945-06-26	dav	dav19450626-01.2.44	untowned	1			spelled
1945-06-26	haretz	haretz19450626-01.2.37	untowned	2			spelled
1945-06-27	haretz	haretz19450627-01.2.18	other	1	jaffa,nablus		spelled
1945-06-27	haretz	haretz19450627-01.2.29	haifa	1	haifa		
1945-06-28	hzh	hzh19450628-01.2.23	untowned	2		hadassah	
1945-07-02	haretz	haretz19450702-01.2.29	haifa	1	haifa	rothschild	
1945-07-02	hbkr	hbkr19450702-01.2.37	no_hospital_term	0			
1945-07-02	hzh	hzh19450702-01.2.52	untowned	1		rothschild	
1945-07-03	haretz	haretz19450703-01.2.51	untowned	1			
1945-07-04	dav	dav19450704-01.2.56	other	6	acre,jaffa	rothschild	
1945-07-09	haretz	haretz19450709-01.2.43	haifa	2	haifa		
1945-07-10	haretz	haretz19450710-01.2.24	mixed	6	acre,haifa,jerusalem		spelled
1945-07-16	ahr	ahr19450716-01.2.36	mixed	2	haifa,jerusalem		
1945-07-16	haretz	haretz19450716-01.2.24	other	4	jaffa,jerusalem	hadassah	spelled
1945-07-17	haretz	haretz19450717-01.2.23	other	3	jaffa		
1945-07-18	dav	dav19450718-01.2.73	haifa	1	haifa	rothschild	
1945-07-18	haretz	haretz19450718-01.2.27	mixed	2	haifa,jerusalem	rothschild	
1945-07-18	haretz	haretz19450718-01.2.54	other	3	jaffa		spelled
1945-07-19	hmf	hmf19450719-01.2.33	haifa	1	haifa		abbreviated
1945-07-20	ahr	ahr19450720-01.2.92	mixed	1	haifa,jerusalem	rothschild	
1945-07-22	haretz	haretz19450722-01.2.35	no_hospital_term	0			
1945-07-22	hzh	hzh19450722-01.2.53	haifa	2	haifa	rothschild	
1945-07-25	hegeh	hegeh19450725-01.2.17	no_hospital_term	0			
1945-07-25	hzh	hzh19450725-01.2.56	mixed	3	haifa,jaffa		
1945-07-26	haolam	haolam19450726-01.2.11	haifa	1	haifa	rothschild	
1945-07-31	hmf	hmf19450731-01.2.54	haifa	2	haifa		
1945-08-01	dav	dav19450801-01.2.48	untowned	1			
1945-08-12	ahr	ahr19450812-01.2.61	haifa	2	haifa	hadassah	maqaf
1945-08-13	haretz	haretz19450813-01.2.16.1	mixed	1	haifa,jerusalem		
1945-08-13	haretz	haretz19450813-01.2.16.2	untowned	1			maqaf
1945-08-13	haretz	haretz19450813-01.2.16.3	haifa	3	haifa		
1945-08-13	haretz	haretz19450813-01.2.28	other	2	jerusalem		
1945-08-17	dav	dav19450817-01.2.71	other	3	telaviv		spelled
1945-08-17	hegeh	hegeh19450817-01.2.32	untowned	1			maqaf
1945-08-19	haretz	haretz19450819-01.2.56	other	1	telaviv		spelled
1945-08-19	hbkr	hbkr19450819-01.2.55	mixed	1	haifa,telaviv		maqaf
1945-08-21	hmf	hmf19450821-01.2.43	untowned	1			spelled
1945-08-22	dav	dav19450822-01.2.52	other	1	jerusalem		
1945-08-24	amudimaliya	amudimaliya19450824-01.2.22	mixed	5	haifa,jerusalem,telaviv	hadassah	spelled
1945-08-26	haretz	haretz19450826-01.2.26	other	1	telaviv		spelled
1945-08-26	haretz	haretz19450826-01.2.41	mixed	10	gaza,haifa,jaffa,safed,telaviv		
1945-08-27	ahr	ahr19450827-01.2.44	mixed	2	haifa,jaffa,jerusalem	rothschild	
1945-08-27	haretz	haretz19450827-01.2.1	other	4	jaffa	rothschild	maqaf
1945-08-28	dav	dav19450828-01.2.7	mixed	5	haifa,jaffa,jerusalem	hadassah	
1945-08-28	hbkr	hbkr19450828-01.2.57	mixed	4	haifa,jaffa,nablus,telaviv		
1945-08-29	haretz	haretz19450829-01.2.25	other	11	jaffa,jerusalem		spelled
1945-08-31	dav	dav19450831-01.2.89	haifa	1	haifa	rothschild	
1945-08-31	hbkr	hbkr19450831-01.2.38	untowned	1			spelled
1945-09-06	haretz	haretz19450906-01.2.46	untowned	1			spelled
1945-09-07	hmf	hmf19450907-01.2.54	haifa	7	haifa	rothschild	
1945-09-11	dav	dav19450911-01.2.9	mixed	1	acre,haifa		spelled
1945-09-11	hbkr	hbkr19450911-01.2.26	haifa	1	haifa	rothschild	
1945-09-14	dav	dav19450914-01.2.68	haifa	4	haifa		
1945-09-14	haretz	haretz19450914-01.2.73	haifa	6	haifa	rothschild	
1945-09-14	hbkr	hbkr19450914-01.2.71	untowned	2		rothschild	
1945-09-14	hmf	hmf19450914-01.2.57	haifa	7	haifa	hadassah,rothschild	
1945-09-16	ytlv	ytlv19450916-01.2.3	other	10	jaffa,telaviv		maqaf
1945-09-16	ytlv	ytlv19450916-01.2.5	other	10	telaviv		
1945-09-20	haretz	haretz19450920-01.2.39.3	untowned	1			
1945-09-21	haretz	haretz19450921-01.2.38	other	1	jerusalem		
1945-09-21	haretz	haretz19450921-01.2.62.1	other	2	telaviv	rothschild	
1945-09-24	haretz	haretz19450924-01.2.69	mixed	1	haifa,jerusalem	hadassah	
1945-10-02	ahr	ahr19451002-01.2.33	other	2	jaffa	rothschild	
1945-10-03	hbkr	hbkr19451003-01.2.49	untowned	1			maqaf
