n	id	date	publication	title	snippet
102	khm19480923-01.1.2	23 September 1948	khm	Page 2	"<div class=""txtsearchsnippet"">... 600 -‬ לא''י. מודעות גדולות וקבועות לפי _הםנם_. המערבת <b class=""highlightcolor"">בחיפה:</b> הרצל 59</div>"
103	dav19440427-01.1.3	27 April 1944	dav	Page 3	"<div class=""txtsearchsnippet"">... ""נג1לד דל (מעולי גרודנו‭(!‬ בשנת ח־75 _לחייי _הרוויח התקיימה <b class=""highlightcolor"">בחיפה</b> ב-ום נ‭25. 4. 44/‬ הטת_&amp;_ניגים — אשתו ובני טש&amp;תתו. ...</div>"
104	ahr19480111-01.1.4	11 January 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... ושלושה עדיין נעדרים. בירושלים נמשך המצב החמור בעיר העתיקה, <b class=""highlightcolor"">בחיפה</b> נפצעו רבים מיריות, על מכוניות. בסך־הכול נפלו במשך יום ...</div>"
105	haretz19470625-01.1.5	25 June 1947	haretz	Page 5	"<div class=""txtsearchsnippet"">בבית המשפט המחוזי <b class=""highlightcolor"">בחיפה</b> תיק ירושות מס' ‭150/47 ‬ בענין ירושת המגוהים: ברל ...</div>"
106	haretz19480101-01.1.4	1 January 1948	haretz	Page 4	"<div class=""txtsearchsnippet"">... את י רגשי הישוב על טבח היהודים בבתי הזיקוק <b class=""highlightcolor"">בחיפה</b> על ידי פועלים ערבים וכן את דעת הישוב על ...</div>"
107	haretz19360729-01.1.5	29 July 1936	haretz	Page 5	"<div class=""txtsearchsnippet"">... בזה את כל בעלי המגרשים ביזיעאליה עיי נוה שאנן <b class=""highlightcolor"">בחיפה'</b> 9 א ם פ לן בקשר עם גבין הגשר ...</div>"
108	dav19360421-01.1.7	21 April 1936	dav	Page 7	"<div class=""txtsearchsnippet"">... ;‬ץ שנהר: אף הוא. _־_^ני אלה נהרגו כיריוה. מהנהלת <b class=""highlightcolor"">בית החולים הממשלתי</b> בי_5ו מודיעים _לקרוכים של החולים היהודים הנמצאים ...</div>"
109	khm19470625-01.1.4	25 June 1947	khm	Page 4	"<div class=""txtsearchsnippet"">... הע־ תונות. במרפאת . האגודה חא""י לעזרת ילדים נכים <b class=""highlightcolor"">בחיפה‭.</b> ""‬ האגודה גוסדה בשגת 1938 ואין בד, כל הפלייה ...</div>"
110	dav19390307-01.1.1	7 March 1939	dav	Page 1	"<div class=""txtsearchsnippet"">... נסיין להימלט ממרכז. חחקירה של הצבא בעפולה. ערבי נהרג <b class=""highlightcolor"">בחיפה</b> היום ב־‭8. 30‬ נורה ונהרג •הערבי אחמד האג' עלי ...</div>"
111	hbkr19440512-01.1.6	12 May 1944	hbkr	Page 6	"<div class=""txtsearchsnippet"">... |3‬ הודה יח'על""התל-אבי‭! 3 ‬ * ! מתח םנ""ף <b class=""highlightcolor"">בחיפה:</b> !... ?. ?!!. ?. . ?""?י‭;2‬ם , ‭##"" 21‬ ...</div>"
112	ahr19471221-01.1.4	21 December 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... לירושלים. צכי מזרחי, בי ‭, 20‬מטבריה, נהרג ביום ו' <b class=""highlightcolor"">בחיפה,</b> בלכתו לגבות חוב מערבי.</div>"
113	dav19370307-01.1.1	7 March 1937	dav	Page 1	"<div class=""txtsearchsnippet"">... ירו בו. י הפצוע שנפגע בכתפו ובידו, הובל לביחח""ו <b class=""highlightcolor"">בחיפה.</b> המשטרת חוקרת. ? יפן : י ביום ו' אחר ...</div>"
114	dav19381223-01.1.8	23 December 1938	dav	Page 8	"<div class=""txtsearchsnippet"">נפתח נית־החולים הממשלתי החוש <b class=""highlightcolor"">בחיפה</b></div>"
115	hbkr19380425-01.1.5	25 April 1938	hbkr	Page 5	"<div class=""txtsearchsnippet"">... שהוא בארץ־ישראל או במצרים או במשת הרשום של חחברח <b class=""highlightcolor"">בחיפה.</b> בפקודת חבר חהגחלד. ו. לקשי; מנחל ובזכיד חיסח. ‭24‬ ...</div>"
116	hmf19460701-01.1.4	1 July 1946	hmf	Page 4	"<div class=""txtsearchsnippet"">מצב האסירים בעכו ופצועי ההתקפה <b class=""highlightcolor"">בחיפה</b></div>"
117	haretz19480106-01.1.4	6 January 1948	haretz	Page 4	"<div class=""txtsearchsnippet"">... כפי הנראה מן הפורשים. צעיר יהודי בלכתו ברחוב החלוץ <b class=""highlightcolor"">בחיפה</b> בקרבת האמפיתיאטרון. הוא הוכה ואיבד את הכרתו והושלך בשדה ...</div>"
118	hbkr19420624-01.1.4	24 June 1942	hbkr	Page 4	"<div class=""txtsearchsnippet"">... משנה ממשלתיים לקנית תבואות בהתאם למכתב שקבלני מהסיכנים הראשיים <b class=""highlightcolor"">בחיפה</b> נתנו כבד ה־ראית לקציני המחוז בני גע למילוי ההצהרית ...</div>"
119	haretz19480427-01.1.4	27 April 1948	haretz	Page 4	"<div class=""txtsearchsnippet"">ערבים חוזרים לבתיהם <b class=""highlightcolor"">בחיפה</b></div>"
120	hmf19481220-01.1.4	20 December 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">... דרכים אירעה אתמול בצהרים ליד הצטלבות פסי הרכבת בקירבת <b class=""highlightcolor"">בית החולים הממשלתי</b> <b class=""highlightcolor"">בחיפה.</b> קרונית קטנה התנגשה במכונית צבאית וכתוצאה ...</div>"
121	haretz19480504-01.1.4	4 May 1948	haretz	Page 4	"<div class=""txtsearchsnippet"">... רשם בית המשפט המחוזי בתל אביב בבית משפט השלים <b class=""highlightcolor"">בחיפה</b> תיק ירושות מם' ‭90/48 ‬ בענין: המנוח פיבל שרגר, ...</div>"
122	ahr19470327-01.1.3	27 March 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... ‭. 060‬להחזיר י י אירגון ההובלה טל הגליל העליון <b class=""highlightcolor"">בחיפה</b> (רחוב הנמל ‭(51‬ בשביל חנה _גנ־־נדר‭. {6X3—180). ‬ אכד ...</div>"
123	ahr19470801-01.1.11	1 August 1947	ahr	Page 11	"<div class=""txtsearchsnippet"">... פעמיים בגלל המצב ייעד־ כו מחר _אחר־הצהרים בבריכת _בת־גלים <b class=""highlightcolor"">בחיפה.</b> \</div>"
124	dav19370412-01.1.5	12 April 1937	dav	Page 5	"<div class=""txtsearchsnippet"">תורת. <b class=""highlightcolor"">בית החולים הממשלתי</b> למוסד •בית תבשיל אליאך והכנסת אורחים בירושליםו‭'_^‬ו. ...</div>"
125	dhy19350509-01.1.6	9 May 1935	dhy	Page 6	"<div class=""txtsearchsnippet"">... שהוא בארץ""שדאל או במצרים' או במשרד הרשום של חחברח <b class=""highlightcolor"">בחיפה,</b> יפקי-דת _חכר־חחנהלת ז. לקשץ I מנהל ומזכיר.</div>"
126	haretz19451130-01.1.7	30 November 1945	haretz	Page 7	"<div class=""txtsearchsnippet"">... ‭30. 11‬ *הלנה היפה"" הצגת שח־ דית ב־‭10. 30‬ <b class=""highlightcolor"">בחיפה</b> בארמון במוצ""ש ‭1. 12. 45‬ במיגרבי ""הלנה היפה־"" ב־‭5. ...</div>"
127	haretz19431012-01.1.3	12 October 1943	haretz	Page 3	"<div class=""txtsearchsnippet"">... לוי, בת ‭, 17‬ שנפגעה על ידי האמבולאנס של <b class=""highlightcolor"">בית החולים הממשלתי,</b> הועברה באמבולאנס לבית החולים הממשלתי. יש לה ...</div>"
128	hzh19441026-01.1.3	26 October 1944	hzh	Page 3	"<div class=""txtsearchsnippet"">סכנת הדבר ו—עברית מחלת חדבר מתפשטת <b class=""highlightcolor"">בחיפה</b> מיום ליום, בצעד ""אטי ובטוח‭. ""‬כמעט שאין לך יום ...</div>"
129	dav19311008-01.1.4	8 October 1931	dav	Page 4	"<div class=""txtsearchsnippet"">... בסידור הטרט: שונות — הרופא ד""ר מלחי הועבר משבריהי <b class=""highlightcolor"">_£בית־ החולים הממשלתי</b> . <b class=""highlightcolor"">בחיפה.</b> — מחנה האסירים ממ&amp;ר 2 ...</div>"
130	dav19321216-01.1.6	16 December 1932	dav	Page 6	"<div class=""txtsearchsnippet"">... מתבוננים להשלים את המלאכה בהקדם. ; יצחק גוד-ארי עזרת <b class=""highlightcolor"">בית החולים הממשלתי</b> . לאחר שלא נמצא מקום בהדסה לאשתי ...</div>"
131	hmf19401205-01.1.1	5 December 1940	hmf	Page 1	"<div class=""txtsearchsnippet"">... גופות ' של גברים שהועברו יישר לחדר המתים של <b class=""highlightcolor"">בית החולים הממשלתי.</b></div>"
132	mar19480322-01.1.3	22 March 1948	mar	Page 3	"<div class=""txtsearchsnippet"">(ד•?ג‭(. ‬ <b class=""highlightcolor"">בחיפה</b> הועמד <b class=""highlightcolor"">בית החולים הממשלתי</b> לרשות הע־ רבים, ביפו משתמשים ...</div>"
133	hmf19480126-01.1.3	26 January 1948	hmf	Page 3	"<div class=""txtsearchsnippet"">_בית־החוליפ הממשלתי <b class=""highlightcolor"">בחיפה</b> הפך למוסד ערבי טהור</div>"
134	hbkr19470508-01.1.4	8 May 1947	hbkr	Page 4	"<div class=""txtsearchsnippet"">... נענו. הונא אתמול י י לקבירה נ!ביו&gt; העלמין החדש <b class=""highlightcolor"">בחיפה.</b> הלויתו סודרה עיי העדה חפפרדית בהיטה. איש אחד נעצר ...</div>"
135	hzh19480620-01.1.3	20 June 1948	hzh	Page 3	"<div class=""txtsearchsnippet"">המצב בבית החרלים הממשלתי <b class=""highlightcolor"">בחיפה</b></div>"
136	dav19480831-01.1.4	31 August 1948	dav	Page 4	"<div class=""txtsearchsnippet"">... ‬ י‭;^‬מחלת _הנלכת געיר . מחלתי;הבריאות והמחלקה הואטאריני רית <b class=""highlightcolor"">בחיפה</b> הזעיקו את דעתונאים , כדי להעמיד ‭:&lt;‬ת הצבור על ...</div>"
137	dav19360912-01.1.1	12 September 1936	dav	Page 1	"<div class=""txtsearchsnippet"">פצצות ברח' -היהודים <b class=""highlightcolor"">בחיפה</b></div>"
138	haretz19470519-01.1.4	19 May 1947	haretz	Page 4	"<div class=""txtsearchsnippet"">... חיריה, תל אפרי* פודז מירי. תאורו: מגרש לבנין ליד <b class=""highlightcolor"">בית החולים הממשלתי.</b> חלקימ: בשלמו* השמח: ‭307 ‬ מפ""ר. פרסי ...</div>"
139	haretz19381222-01.1.6	22 December 1938	haretz	Page 6	"<div class=""txtsearchsnippet"">... בדרכו. הבוקר בשעה ‭10‬ יחנוך ה. מ. את בנין <b class=""highlightcolor"">בית החולים הממשלתי</b> חחדש על יד בת נלים. מכון להדרכה ...</div>"
140	hmf19421228-01.1.4	28 December 1942	hmf	Page 4	"<div class=""txtsearchsnippet"">... הפרופ. _איליוןז ז""ל ביום א, בשעה 10 בבוקר התקיימה <b class=""highlightcolor"">בחיפה,</b> הלויתו של הפרופ. אלכ־ סנדר איליוף, פרופ' לחימיה בתכ-נ-ון ...</div>"
141	hzh19381227-01.1.1	27 December 1938	hzh	Page 1	"<div class=""txtsearchsnippet"">... נמצאה פצצת *מילס"" בחצר ־ חנות יהודית ברחוב _איםתקלאל <b class=""highlightcolor"">_בחיפה</b> ליד כית חרושת לסיגריות של קאראמאן _דיקוסאלמי. המשטרה הריקה ...</div>"
142	hzh19440427-01.1.4	27 April 1944	hzh	Page 4	"<div class=""txtsearchsnippet"">... _טורי'ז ?ש לייט""א • • 'רב _דבתיגלים החבר הרבנות <b class=""highlightcolor"">!בחיפה</b> לאלושי 'בתו תהי' עם ב""ג העילוי המפולםם־הרה""ג אבלהט לידר ...</div>"
143	haretz19450401-01.1.4	1 April 1945	haretz	Page 4	"<div class=""txtsearchsnippet"">... ארדשםיין וכרכום לכבוד החג. הד""ר א. מ'*חי , מנהל <b class=""highlightcolor"">בית החולים הממשלתי,</b> שב מנסיעתו למצרים מטעם מחלקת הבריאות ונכנס ...</div>"
144	dav19370621-01.1.3	21 June 1937	dav	Page 3	"<div class=""txtsearchsnippet"">... הנוגעים, אבל לא בקצב הדרוש. ציבור . הפועלים י <b class=""highlightcolor"">בחיפה,</b> וכן בל העוקבים אחרי המצב בשוק תעבורה, מתמרמרים על ...</div>"
145	haretz19470818-01.1.3	18 August 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... בכורה ויחידה־ ב‭8^0‬ בערב. יום ה' ‭213‬ באולם ""ארמץ"" <b class=""highlightcolor"">בחיפה</b> הצגת בכורה ויחידה ב־‭9. 00‬ בערב כרסיסים להשיג כקופת ...</div>"
146	hmf19480322-01.1.4	22 March 1948	hmf	Page 4	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בית החולים הממשלתי</b> ""הירקון"" בצפון תל־אביב עובר החל מ־1 באפריל ...</div>"
147	hzh19470117-01.1.8	17 January 1947	hzh	Page 8	"<div class=""txtsearchsnippet"">‭. . ‬ • ‭. :‬בבית הקברות ' החדש <b class=""highlightcolor"">בחיפה</b> יכל יוצאי . רדזיבילוב. ומוקירי המנוח. נפגשים ליד. האוטובוס ...</div>"
148	ahr19470202-01.1.4	2 February 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... כירושלים יהי ה ב""ספורט קלוב‭. ""‬משם יסער למרכזי הפלגה <b class=""highlightcolor"">בחיפה</b> ובםרפנד, מחיפה יפליגו באוניות ימסרפנד יצאו באווירונים וברכבת. לכל ...</div>"
149	dav19380209-01.1.6	9 February 1938	dav	Page 6	"<div class=""txtsearchsnippet"">... הזמנת . התמלא בד""קנלת ובזריזו-ת. לפני ימים אחרים היי <b class=""highlightcolor"">בחיפה‭.,</b> ‬טבריה 1ע‭?_2‬לת ישיבות של ב""כ לשבת המם תמרבוית, חמשר־־ים ...</div>"
150	hmf19481201-01.1.4	1 December 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">... בכתב אל הקצין קרמר במטה המחוז של משטרת ישראל <b class=""highlightcolor"">בחיפה</b> (רחוב המלכים‭. (‬ בלי רשיון כניסה לא יורשה איש ...</div>"
151	hzh19461127-01.1.1	27 November 1946	hzh	Page 1	"<div class=""txtsearchsnippet"">... . ?‬ פצועים‭-. ‬ מחוות־אימיפ בנמל. היום כינוס אזעקה <b class=""highlightcolor"">בחיפה</b> I _אניות הגירוש נשארו במימי. ‭?""‬ האח ?נד להחלטת ...</div>"
152	hzh19480209-01.1.1	9 February 1948	hzh	Page 1	"<div class=""txtsearchsnippet"">... ערבים נהרגו ואחד נפצע ? קשה כשעת• חילופי יריות <b class=""highlightcolor"">בחיפה</b> שנמשכו _כשלושימ דקות אתמול י אד. ר _הצהריפ. בשעד, ...</div>"
153	ahr19470121-01.1.3	21 January 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... וועד השכונה בת־גלים ובאישור הבהלת משפט תשלום העברי המחוזי <b class=""highlightcolor"">בחיפה,</b> היוקם משפט השלום עברי מקומי בשכונה. באסיפה המייסדת ב־15 ...</div>"
154	ahr19471007-01.1.4	7 October 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">מדבר‭8 8‬עקב ד»ן באסיפת ונם <b class=""highlightcolor"">בחיפה</b> חיפה, יום ב‭- . '‬ , _חשבועת הקרובים יכריעו ...</div>"
155	ahr19470901-01.1.3	1 September 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... למלחמה בשחפת בימים הקו!בים חבקרנה עסקניות הליגה למלחמה בשחפת <b class=""highlightcolor"">בחיפה</b> בבתים ובחנויות, על מנת לאסוף תררמומ 'חפצים לשוק (באזאו) ...</div>"
156	dav19380413-01.1.4	13 April 1938	dav	Page 4	"<div class=""txtsearchsnippet"">... מיליון לירח. מן העבודות החשובות ־ש להזכיר את הקמת <b class=""highlightcolor"">בית החולים הממשלתי</b> בדרך לבת _גל־ם ואת</div>"
157	dav19381101-01.1.8	1 November 1938	dav	Page 8	"<div class=""txtsearchsnippet"">תנועת הבני!בירושלים, <b class=""highlightcolor"">בחיפה</b> וביפו עדיי!נתונהנשפל. עירית ידוש־ ; לים נתנה רשיונית-בני!על שטח ...</div>"
158	dav19480620-01.1.3	20 June 1948	dav	Page 3	"<div class=""txtsearchsnippet"">ת י . פ ה י . <b class=""highlightcolor"">בית החולים הממשלתי</b> <b class=""highlightcolor"">בחיפה</b> מתארגז מחדש</div>"
159	haretz19441117-01.1.8	17 November 1944	haretz	Page 8	"<div class=""txtsearchsnippet"">י בישיבת ועדת העירית <b class=""highlightcolor"">בחיפה</b> ביום ד' נקרא מכו&gt;בו של• מושל מחיז חיפה המכיל ...</div>"
160	haretz19451219-01.1.5	19 December 1945	haretz	Page 5	"<div class=""txtsearchsnippet"">... בערי ארץ־ישראל ומייסדים סניפים. עד עכשו נוסדו סניפים בירושלים, <b class=""highlightcolor"">בחיפה'</b> בשכם, בעזה, בעכו וביפו. יש לציין, שממשלת מצרים מפקחת ...</div>"
161	hbkr19381018-01.1.6	18 October 1938	hbkr	Page 6	"<div class=""txtsearchsnippet"">... השוט־ ריס חשיבו אש. בשעח יותר מאוחרת הובאה אל <b class=""highlightcolor"">בית החולים הממשלתי</b> גוית הרוג וכן ד\בא שמה ערבי פצוע. ...</div>"
162	hzh19400124-01.1.3	24 January 1940	hzh	Page 3	"<div class=""txtsearchsnippet"">... 3 בפתח תקווה‭3, ‬ בראשון והשאר — שנים •שניט <b class=""highlightcolor"">בחיפה‭',</b> ‬רחובות וטבריה. . ב־176 •מקרים ‭66)‬ מקורם בשנת ‭(1938‬ ...</div>"
163	hzh19480419-01.1.1	19 April 1948	hzh	Page 1	"<div class=""txtsearchsnippet"">... ""‬ _»לו _גחימד. ו _85ני אלטמאן - מתה מפצעיה <b class=""highlightcolor"">בחיפה.</b> ‭| I. "". . '‬ י ' מלפה פתד ...</div>"
164	hegeh19460916-01.1.1	16 September 1946	hegeh	Page 1	"<div class=""txtsearchsnippet"">... שנ?עי ?יריחו לשקם. 23 איש החשודים ?ח?רי א?״ל נאקרו <b class=""highlightcolor"">בחיפה</b> בשבת לפנות בקר. אסר אחד מך״ם ?חפשת קבו־ לשת ...</div>"
165	hegeh19460823-01.1.1	23 August 1946	hegeh	Page 1	"<div class=""txtsearchsnippet"">... למקום ומצאה 33 כדורים של נשק אוטומטי. מעפילות חולות <b class=""highlightcolor"">:בית החולים הממשלתי</b> אדית ריניץ, בת 13 ואליאונורה לוי, בת ...</div>"
166	dav19360224-01.1.7	24 February 1936	dav	Page 7	"<div class=""txtsearchsnippet"">... לגבולם‭, ""‬ ד ת 5 בהן, ייו''ר יהלשבח הסוציאלית <b class=""highlightcolor"">בחיפה,</b> נאמה בשם העוברים . הס וציאליים -והגישה לבעלת היובל ...</div>"
167	dhy19360415-01.1.8	15 April 1936	dhy	Page 8	"<div class=""txtsearchsnippet"">... הוא קטן. דרוסי אופנוע, שמתו שלשום מת בביה""ח הממשלתי <b class=""highlightcolor"">בחיפה</b> עזיזי חג' חוםין מעזה שנדרס בפגיעת אופנוע לפני שבועיים. ...</div>"
168	dhy19360614-01.1.4	14 June 1936	dhy	Page 4	"<div class=""txtsearchsnippet"">... בום ובליית שנ* חיילים מהרי כחץ מ־יבת העירה, ל <b class=""highlightcolor"">בית החולים הממשלתי.</b> הנזזג רדב־ב־ץ עזר לריפאים ־־:־־' את בגדי ...</div>"
169	hmf19390227-01.1.1	27 February 1939	hmf	Page 1	"<div class=""txtsearchsnippet"">שלשה קרבבות ביום דמים אחד <b class=""highlightcolor"">בחיפה</b></div>"
170	kolisraeljlm19330504-01.1.4	4 May 1933	kolisraeljlm	Page 4	"<div class=""txtsearchsnippet"">... הירדן. : הערבים וחוקת העיריות מודיעים כי האגירה המושלגת <b class=""highlightcolor"">בחיפה</b> ההלימה להודיע . להממשלה כ• היא מתנגדת לשתות נתינים ...</div>"
171	dav19390901-01.1.4	1 September 1939	dav	Page 4	"<div class=""txtsearchsnippet"">_גמנסיה 1יא7יק <b class=""highlightcolor"">בחיפה</b> "" 0111 _מ\מה מסחרית! ברשת _זטקות של םוזלקיז התנוך ...</div>"
172	haretz19340304-01.1.3	4 March 1934	haretz	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
173	hmf19420127-01.1.4	27 January 1942	hmf	Page 4	"<div class=""txtsearchsnippet"">... יועמס נטל כה כבד כמו על תושבי תל אביב. <b class=""highlightcolor"">בחיפה</b> משלמים האוכלוסים רק את מם הר־ כוש המגיע ל־7 ...</div>"
174	dav19360925-01.1.3	25 September 1936	dav	Page 3	"<div class=""txtsearchsnippet"">... שם. באד'ז משנת ‭. 1934‬בעל בית חרושת לתיקון מכוניות <b class=""highlightcolor"">בחיפה.</b> עמד ליסד מפעל תעשיה :ד, יל. נפצע במכוניתו בהתנגשות ...</div>"
175	dav19360823-01.1.6	23 August 1936	dav	Page 6	"<div class=""txtsearchsnippet"">... רח- יפו בתל-אביב: בית-םסחר . יבנה‭, -‬רחוב רמב""ט 21 <b class=""highlightcolor"">בחיפה:</b> בית-םסחר . עץ הקורא- רחוב הרצל 2</div>"
176	dav19360821-01.1.8	21 August 1936	dav	Page 8	"<div class=""txtsearchsnippet"">| <b class=""highlightcolor"">בחיפה</b> וסביבותיה ‭/ 8‬ הננו זיפזיף־עכו מודיעים ע""י נ ה ...</div>"
177	dav19340821-01.1.3	21 August 1934	dav	Page 3	"<div class=""txtsearchsnippet"">... העירוני ישנן רק 20 מטה למחלו־ח אלת. נשאר רק <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו. אמנם, סופקו בטח וכמה דרישות מצר ...</div>"
178	dav19381116-01.1.1	16 November 1938	dav	Page 1	"<div class=""txtsearchsnippet"">נרצה <b class=""highlightcolor"">בחיפה</b> בשעת עבודה</div>"
179	dav19381228-01.1.1	28 December 1938	dav	Page 1	"<div class=""txtsearchsnippet"">... עצרו אתמול חנוני ערבי בשם קוסטה סלימת רלאל, ברחוב <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו, הכריחו אותו לחזור לחנותו ושדדו שם ...</div>"
180	dav19390711-01.1.7	11 July 1939	dav	Page 7	"<div class=""txtsearchsnippet"">... דלא ניידי במכירה פומבית ‭, :‬ בבית המשפט המחוזי <b class=""highlightcolor"">בחיפה</b> בעניו פעולות ההוצאה לפועל בתיק המעונין מתבקש להציע בעצמו ...</div>"
181	haretz19460815-01.1.4	15 August 1946	haretz	Page 4	"<div class=""txtsearchsnippet"">... ע""י היושב־ראש בדברי אזכרה על&gt; חללי הישוב שנפלו שלשום <b class=""highlightcolor"">בחיפה.</b> הועד הפועל כיבד את זכרם בעמידת דום. דיר א. ...</div>"
182	hbkr19391018-01.1.5	18 October 1939	hbkr	Page 5	"<div class=""txtsearchsnippet"">... ־‭41 ‬ ‭7) 1‬ מגרשי בבין) : I הנמצא <b class=""highlightcolor"">בחיפה</b> במרכז הדר־הכומל I ? (‭80‬ מטר חזית לרחוב הרצל ...</div>"
183	hbkr19410620-01.1.7	20 June 1941	hbkr	Page 7	"<div class=""txtsearchsnippet"">... בכל סרטי . טרזן•' שודד• הדובגד ‭24‬ מערבית• לראשונה <b class=""highlightcolor"">בחיפה!</b> בכל ערב הצגה אחח ללא־הססק משעה ‭7. 30 ‬ ...</div>"
184	hzh19380128-01.1.1	28 January 1938	hzh	Page 1	"<div class=""txtsearchsnippet"">... לעזרה מרמלה הסמוכה ואחרי רגעים אחדים הגיע האמבולאנס: של <b class=""highlightcolor"">בית החולים . הממשלתי</b> אל מקום התאונה והעביר את שני: ...</div>"
185	itonamami19471229-01.1.2	29 December 1947	itonamami	Page 2	"<div class=""txtsearchsnippet"">... ערביםבמוצאי שבת ובמשך כל יום׳ יאי שרר שקט יחסי <b class=""highlightcolor"">בחיפה</b> ובסביבותיה. ממקור ערבי מוסײם, כי <b class=""highlightcolor"">בית החולים הממשלתי</b> <b class=""highlightcolor"">בחיפה</b> ...</div>"
186	dav19480809-01.1.3	9 August 1948	dav	Page 3	"<div class=""txtsearchsnippet"">... _בננבריה, עפולה וחדרה, המשרד לממן רשיונות של משטרת התנועה <b class=""highlightcolor"">בחיפה</b> יבקר פעמיים בחודש בטבריה, פעם בחודש בעפולה ופעם בהודש ...</div>"
187	dav19450817-01.1.7	17 August 1945	dav	Page 7	"<div class=""txtsearchsnippet"">... הקץ‭"". ‬ ניצירה מחדשה של אר־סט ה&amp;ינגוויי הצ;ת ג5ור"" <b class=""highlightcolor"">בחיפה!</b> ‭_. 1‬ד-ה המלחמתית העליזה ביותר י י הק היי ...</div>"
188	haretz19471125-01.1.3	25 November 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... בחדרה י ידם ה' ‭4. 12‬ בפעם האחרונה ב־9 <b class=""highlightcolor"">בחיפה</b> יום ו' ‭5. 12‬ שחרית ב־‭11‬ -העוצר הגדול"" <b class=""highlightcolor"">בחיפה</b> ...</div>"
189	haretz19451118-01.1.3	18 November 1945	haretz	Page 3	"<div class=""txtsearchsnippet"">... ו. רומ, אך ורק תל־אביב רהיב בצלאל ‭, 3‬ <b class=""highlightcolor"">בחיפה:</b> 2 בדצמבר: בית־ מרקחת רחוב גורדוי ‭. 28‬ בירושלים: ...</div>"
190	haretz19460221-01.1.3	21 February 1946	haretz	Page 3	"<div class=""txtsearchsnippet"">... הערב בנהריד. וועידת הלי־ גד. הסוציאליסטית המתקימת בסמוך לזד. <b class=""highlightcolor"">בחיפה</b> ישפשו פתיהה לוועידה, בה יפוז־ ג־, שתי התנועות למפלגת ...</div>"
191	haretz19420521-01.1.8	21 May 1942	haretz	Page 8	"<div class=""txtsearchsnippet"">... וואנדה ריינפלד-הודביץ ואמה אסתר ריינפלד (מחפשות את צבי הורביץ <b class=""highlightcolor"">בחיפה).</b> ברוני ?נברםוביץ בטאשקאנט, מחפש את קרוביו שעלו לארץ מבוקארשט ...</div>"
192	hbkr19410509-01.1.7	9 May 1941	hbkr	Page 7	"<div class=""txtsearchsnippet"">... ברע משה בלגרי ' בן ‭'35‬ בנסעו באוטובוס ""חבר"" <b class=""highlightcolor"">בחיפה.</b> לאחר שקבל זריקה ב""מגן דוד אדום"" הובא ל""הדסה"" ישם ...</div>"
193	hzh19460811-01.1.4	11 August 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... בית הספר לאהיות יופנה' בית החולים לאחיות , של <b class=""highlightcolor"">בית החולים הממשלתי:</b> יפונה בקרוב • ומעבד J לבנין הבולשת ...</div>"
194	hzh19460812-01.1.4	12 August 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... ז. נצטווה לשכת העלייה לפנות את בית הסוכנות . <b class=""highlightcolor"">בחיפה</b> ברחוב הנמל , עם גל ההחרמות• ככדי לשכן פאן ...</div>"
195	haretz19331030-01.1.1	30 October 1933	haretz	Page 1	"<div class=""txtsearchsnippet"">... הטלפון 612! ל«לגרBות—הארץ* ת*א הסניף בירושלים - | הסגיף <b class=""highlightcolor"">בחיפה</b> - רחוב יפת בור. אמינוב. ! רחוב ףנ.מל ביה ...</div>"
196	ahr19471019-01.1.3	19 October 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">_אען־ןף תחרות-ארכע <b class=""highlightcolor"">בחיפה</b> מתאגרפים _מ־4 קבוצות התמודדו בליל שבת <b class=""highlightcolor"">בחיפה</b> : ""מכבי"" ...</div>"
197	dav19381222-01.1.6	22 December 1938	dav	Page 6	"<div class=""txtsearchsnippet"">... א. ב, ירם, מיסודו של בית הסכר הריאלי העברי <b class=""highlightcolor"">בחיפה</b> — הונחת אתמול אהר הצהרים. הבנין יוקם בחלק של ...</div>"
198	haretz19440104-01.1.4	4 January 1944	haretz	Page 4	"<div class=""txtsearchsnippet"">שלש חברות בינלאומיות גדולות, שמדי כזן <b class=""highlightcolor"">בחיפה,</b> פנו לשלסונות ? בבקשה לא להתחשב בירידת אינדקס-תוספת־היוקר ולא ...</div>"
