n	id	date	publication	title	snippet
704	hmf19481011-01.1.2	11 October 1948	hmf	Page 2	"<div class=""txtsearchsnippet"">בבית משפט חשלום <b class=""highlightcolor"">בחיפה.</b> תיק ההוצאה לפיעל מם' ‭7/48‬ט‭. 44‬הנשפט לזכותו: יצחק דיסקין. ...</div>"
705	hbkr19470512-01.1.3	12 May 1947	hbkr	Page 3	"<div class=""txtsearchsnippet"">... התזפירת. רחוב אלנב' ‭. 56 ‬ קונצרט 8 למנויים <b class=""highlightcolor"">בחיפה</b> התזמורת מנצחת עד עצמה יופ ד־ ‭14. 5‬ תיאטרון ...</div>"
706	hbkr19460530-01.1.3	30 May 1946	hbkr	Page 3	"<div class=""txtsearchsnippet"">‭5££1₪ ‬ ""*י?'?;??^'* שזמחזדי הערב ‭30. 5‬לה בוהם"" "" <b class=""highlightcolor"">בחיפה.</b> ארמון"". כי9 "" מוצ""ש, ‭1ט _ , 1. 6‬םקה"" ...</div>"
707	haretz19440525-01.1.2	25 May 1944	haretz	Page 2	"<div class=""txtsearchsnippet"">... הפ בודדיפ באניות אלו. אולם ארגון יש להם — <b class=""highlightcolor"">בחיפה,</b> וכדאי להתעניין בלבטיו והישגיו. שנת התחלה של העליה הגדולה, ...</div>"
708	haretz19460221-01.1.3	21 February 1946	haretz	Page 3	"<div class=""txtsearchsnippet"">... בקולנוע . אות יון"" הטרס . לינה ורסבינה"", לסוכת <b class=""highlightcolor"">ביה""ח</b> . עזרת נשים''. חיופ וחערכ — באוניברטיםה, כבנין רוזנבלום ...</div>"
709	hrt19481220-01.1.4	20 December 1948	hrt	Page 4	"<div class=""txtsearchsnippet"">הועדה לבירור הדיור והשיבה הצבאי <b class=""highlightcolor"">בחיפה</b> קובעת: הסיבוכים ותופעות ההפקא־ת בגרמו !</div>"
710	hbkr19391231-01.1.3	31 December 1939	hbkr	Page 3	"<div class=""txtsearchsnippet"">... העלאת העצמות השתתפו למעלה מ־100 אנשי הכת הבא־ 'תאית <b class=""highlightcolor"">בחיפה</b> ובתוכם אורהים שבאו להש־ תתף ?בטקס מהארצות השכנות. העצמות ...</div>"
711	hmf19470808-01.1.8	8 August 1947	hmf	Page 8	"<div class=""txtsearchsnippet"">... ממלון ""המלך דוד"" להר הצופים לבנין בו נמצא היום <b class=""highlightcolor"">ביה""ח</b> הצבאי מס‭. 16. ‬בית המלון יוחזר לבעליו. שינויים רבים ...</div>"
712	hmf19470522-01.1.4	22 May 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... ללטרון 3 צעירותי לבית־לחם 5 צעירים מבין ה""מתיצבים"" שנאסרו <b class=""highlightcolor"">בחיפה</b> בשבוע שעבר הועברו ללטרון. למעצר , בבית־לחמ נשלחו 3 ...</div>"
713	hmf19471021-01.1.4	21 October 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... פרטים אפשר לקבל: כתל־אכיכ - במשרד הבנק בשעות העבודה. <b class=""highlightcolor"">בחיפה</b> — היום חמישי‭23, ‬ באוקטובר 1947 בשעות 'י ‭12. ...</div>"
714	hmf19480917-01.1.6	17 September 1948	hmf	Page 6	"<div class=""txtsearchsnippet"">גניבה ב""קונםוליה"" הבריטית <b class=""highlightcolor"">בחיפה</b></div>"
715	hmf19480219-01.1.4	19 February 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">יריות עד <b class=""highlightcolor"">ביה‭_^'‬ח</b> ""הדסה"" בירושלים אתמול ?לפנה""צ נורו יריות על ביה'יח ""הדסה"" ...</div>"
716	hbkr19450813-01.1.4	13 August 1945	hbkr	Page 4	"<div class=""txtsearchsnippet"">להחריף דידה של 2 או 3 חדרים <b class=""highlightcolor"">בחיפה</b> בדירה דומה בירישלים. לפנית: רוזנבלום, ת. ד. ‭283 ‬ ...</div>"
717	hmf19470513-01.1.4	13 May 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... יום ‭, ""הים‬מפגן סירות, הצגת סרט ימי. תהלוכת הנוער <b class=""highlightcolor"">בחיפה</b> תעבור ברחובות ארלוזורוב, הרצל, בלפור עד לבית הספר הריאלי. ...</div>"
718	haretz19330528-01.1.3	28 May 1933	haretz	Page 3	"<div class=""txtsearchsnippet"">... יזרעאל ולעמק הירדן, לפי תכנית בקורים זאת: ’בעפולה, מרחביה, <b class=""highlightcolor"">ביה״ח</b> המרכזי, בלפוריה, בפר גדעון, מזרע, תל־עדשים, נצרת, טבריה, דגניה ...</div>"
719	haretz19331006-01.1.4	6 October 1933	haretz	Page 4	"<div class=""txtsearchsnippet"">... נאלאיני אחמד גאלאיני עסק עד יום האסרו במלאכת המסגרות <b class=""highlightcolor"">בחיפה</b> והנאשם הליל עיסה עבד אצלו בשול--יה. בבית הדין הובאה ...</div>"
720	ahr19461227-01.1.10	27 December 1946	ahr	Page 10	"<div class=""txtsearchsnippet"">... מתאימה• מוקש כהיפה‭—. ‬ במוצאי יום ר נמצא מוקש <b class=""highlightcolor"">בחיפה</b> בפנת הרחובות אלנבי — שדרות הכרמל. המוקש ?סורק _על־יזי ...</div>"
721	ahr19471217-01.1.4	17 December 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... היה מפעילי הכטחון הניה אהות כק בוצת הצופיב והוריט <b class=""highlightcolor"">בחיפה</b> כאותה התקכה נפצעו עוד חברי רביבים יוסף אבנר ויואל ...</div>"
722	haretz19310809-01.1.1	9 August 1931	haretz	Page 1	"<div class=""txtsearchsnippet"">... ל חלות העור והמין ה ת י ש ב <b class=""highlightcolor"">בחיפה</b> מקבל חולים בקליניקה שלו - רחוב אלנבי מול מלון ...</div>"
723	haretz19381115-01.1.4	15 November 1938	haretz	Page 4	"<div class=""txtsearchsnippet"">... הבאה לכסוי ההוב לפי פסק דין מבית משפט השלום <b class=""highlightcolor"">בחיפה</b> במשפט מס' ‭8813/37‬ אזרהי ע""ס ‭40‬ לא""י בצרוף ההוצאות ...</div>"
724	haretz19470523-01.1.8	23 May 1947	haretz	Page 8	"<div class=""txtsearchsnippet"">... (לבית מםלנםקי) ואפרים הודנייק א' רון תשיז(‭20. 5. 47‬) <b class=""highlightcolor"">ביה""ח</b> ""אסותא"". פית הנוך עוריפ כירושלים. מגיש את ברכותיו לעובדי ...</div>"
725	hbkr19400319-01.1.6	19 March 1940	hbkr	Page 6	"<div class=""txtsearchsnippet"">... השיניט. ?אגב מסר כ־ במשך ‭14‬ שנות קיומו של <b class=""highlightcolor"">ביה""ח</b> לא ה־פסקה ב־ העבודה אפ־לו ליום אחד לדגל סכסוכים. ...</div>"
726	hmf19470801-01.1.7	1 August 1947	hmf	Page 7	"<div class=""txtsearchsnippet"">בבית המשפט , המחוזי <b class=""highlightcolor"">בחיפה</b></div>"
727	hmf19451030-01.1.4	30 October 1945	hmf	Page 4	"<div class=""txtsearchsnippet"">... בירושלים. _הנזמ! לפי דברי התביעה הכללית חוב הנביאים מול <b class=""highlightcolor"">ביה""ח</b> הגרמני חשוד בטרוריזמ שהמשטרה חיפשהו זה אותו אדם שמחפשים ...</div>"
728	hbkr19410214-01.1.6	14 February 1941	hbkr	Page 6	"<div class=""txtsearchsnippet"">... ‭10‬ לא""י לח־דש. פרטים אפשר לקבל במשרד ההנהלה של <b class=""highlightcolor"">ביה""ח</b> העירוני בשעות ‭10 ‬ עד ‭12‬ לפנה""צ. הצעות מועמדים ...</div>"
729	hbkr19410110-01.1.7	10 January 1941	hbkr	Page 7	"<div class=""txtsearchsnippet"">... בכית העש, ת י-אכיב ביום ד, ' !., &lt;! <b class=""highlightcolor"">בחיפה</b> 2 הצגות אחרונות ב־ד—‭9. 15 ‬ ימיצ""ש ‭!8, 1‬ ...</div>"
730	hbkr19380106-01.1.5	6 January 1938	hbkr	Page 5	"<div class=""txtsearchsnippet"">... ‬ :יש־ש אפשי ־יקבל אצ־' מזכי־1 בית־ החי־ים במשרד <b class=""highlightcolor"">ביה""ח</b> ברח־ב בלפיד בכל י־ש. מי י בד שנת• בשע-ת ...</div>"
731	hbkr19380624-01.1.8	24 June 1938	hbkr	Page 8	"<div class=""txtsearchsnippet"">... הקהל פתנקש לתרום ביר נייגזז. י- חנית . חבר"" <b class=""highlightcolor"">בחיפה</b> הסניסה לשמור בקפדנות על הפסקת חתנו!"" בקו מספר ‭, ...</div>"
732	hmf19450719-01.1.3	19 July 1945	hmf	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b> 'קהל רב מילא ביום ב' בערב את אולם בית ...</div>"
733	hmf19450213-01.1.4	13 February 1945	hmf	Page 4	"<div class=""txtsearchsnippet"">... לא יאוחר מאשר ביום חמישי בשבוע בשעה 10 בבוקר. <b class=""highlightcolor"">בחיפה</b> עד יום ג' בערב, בתל אביב עד יום ד' ...</div>"
734	hmf19460118-01.1.8	18 January 1946	hmf	Page 8	"<div class=""txtsearchsnippet"">... היה נושא י ההויצאד_, והויכו־ _9ימ י באספו!בעלי אגרתדהצ""ח <b class=""highlightcolor"">בחיפה'</b> באו‭- : *-‬ מת פבזנר, שהיה מלא עזן אסם ...</div>"
735	hmf19391106-01.1.4	6 November 1939	hmf	Page 4	"<div class=""txtsearchsnippet"">... הםניטרים של ביה""ה ""הדסה‭, ""‬בעת רדתו להדר המתים שע""י <b class=""highlightcolor"">ביה""ח,</b> חבילה, ישבה היה עטוף תינוק בן יומו. הדבר נמסר ...</div>"
736	hzh19440614-01.1.4	14 June 1944	hzh	Page 4	"<div class=""txtsearchsnippet"">... צבי ? פרייליד בצבא יהודית בת »ליב מדחבקה . <b class=""highlightcolor"">ביה""ח</b> בילינסון ? יוסף בת אברהם רומני ת""א ‭&gt;?‬•&gt; &lt; ...</div>"
737	dav19480128-01.1.1	28 January 1948	dav	Page 1	"<div class=""txtsearchsnippet"">... העירוני בתל־אביב‭_8. ‬הד הפצועים, יהזק_&amp;_י! _וולפסנוון, מרחוב השילוח 4 <b class=""highlightcolor"">בחיפה,</b> _נפגוג קל מעל לעינו השמאלית, נחבש ונשלח לביתו. הפצוע ...</div>"
738	haretz19470320-01.1.3	20 March 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... אדם כי יעקב זוננברג ן פנה לבית המשפט המחוזי <b class=""highlightcolor"">בחיפה</b> בבקשה ! לתת צו המכריז על ירושת המנוחה רחלה ...</div>"
739	haretz19430629-01.1.3	29 June 1943	haretz	Page 3	"<div class=""txtsearchsnippet"">... תורים בקרית שמואל בעזרתו הארגונית והפדגוגית של ביה""ס התאלי <b class=""highlightcolor"">בחיפה.</b> בית ספר זה הגיע לאחר האבקית קשר. לידי מעמד ...</div>"
740	hbkr19430712-01.1.3	12 July 1943	hbkr	Page 3	"<div class=""txtsearchsnippet"">... 'ש שוק גדול לסחודתס, כי ימצאו יהידיג: רדפ בתל־אביב. <b class=""highlightcolor"">בחיפה</b> וכר אשר יוציאו לידות אחדית על העונג לראות את ...</div>"
741	dav19450709-01.1.2	9 July 1945	dav	Page 2	"<div class=""txtsearchsnippet"">... התכניות לגית־ הולים בצפון הארץ, שהיקף־קליטחו ישוה לזה !_רל <b class=""highlightcolor"">ביה""ח</b> בילעטון. יוקמו דית־יולדות נוסף למרפאה נחירה. _למרפאה ברחובות ת5_יחנ. ...</div>"
742	haretz19310721-01.1.3	21 July 1931	haretz	Page 3	"<div class=""txtsearchsnippet"">... ‭$| ן|| ‬ המו""ט עם עירית תא־אביב בדבר העברת <b class=""highlightcolor"">ביה""ח</b> י הדםה ארשותה — שנמשך קרוב אשנה, נגמר בתנאים ...</div>"
743	hbkr19470331-01.1.3	31 March 1947	hbkr	Page 3	"<div class=""txtsearchsnippet"">‭101*‬ ננועים בשחפת <b class=""highlightcolor"">בחיפה</b></div>"
744	hbkr19420920-01.1.5	20 September 1942	hbkr	Page 5	"<div class=""txtsearchsnippet"">... המכבי ‭. 3‬ ת. ד. ‭. 4091 ‬ יבקר <b class=""highlightcolor"">בחיפה</b> ביום שלישי. ‭. 22. 9‬ וביים רביעי' ‭, 23. ...</div>"
745	dav19351129-01.1.4	29 November 1935	dav	Page 4	"<div class=""txtsearchsnippet"">... לא נתקבלו פועלים יהודים לבתי המלאכה של מסילת הברזל <b class=""highlightcolor"">בחיפה.</b> ב) בין כל העובדים שנתקבלו בזמן האחרון למחלקת התנועה ...</div>"
746	dav19450625-01.1.2	25 June 1945	dav	Page 2	"<div class=""txtsearchsnippet"">... זה, והנה פתאום, ביום וי 22 בחודש, כשבאו עובדי <b class=""highlightcolor"">ביה""ח</b> לאולם הנ''ל, מצאו שמנעולי הדלתות הוסרו ככוח !י""י שליחי ...</div>"
747	haretz19441017-01.1.3	17 October 1944	haretz	Page 3	"<div class=""txtsearchsnippet"">... איש מסהר מוכן להשקעות במסחר בתנאי של סוכנות כללית <b class=""highlightcolor"">בחיפה.</b> לפנות: ב. ב. ק. ת. ד. ‭, 376‬ חיפה. ...</div>"
748	ahr19480621-01.1.3	21 June 1948	ahr	Page 3	"<div class=""txtsearchsnippet"">... הכניסה ואושרו 2י הלמידות למחזור החדש של ביה""פ ליד <b class=""highlightcolor"">ביה""ח</b> בילינסון ו־18 תלמידות לביה""ם ליד <b class=""highlightcolor"">ביה""ח</b> בעמק. עם תוספת ...</div>"
749	dav19470512-01.1.3	12 May 1947	dav	Page 3	"<div class=""txtsearchsnippet"">... לה‭6-‬יג במ'גדי התזמורת, אלנבי ‭. 56‬ קונצרט 8 למנויים <b class=""highlightcolor"">בחיפה</b> התזמורת מנצחת על עצמה יום ד' ‭14. 5‬ תיאטרון ...</div>"
750	dav19410928-01.1.4	28 September 1941	dav	Page 4	"<div class=""txtsearchsnippet"">... המקום — משמרה שקטה 'טק השובתים. אם כי לבעל <b class=""highlightcolor"">ביה""ח</b> הזמנות דחופות, ובמדח כזאת שיכולות הן להעסיק את הפועלים ...</div>"
751	hmf19480105-01.1.4	5 January 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">בהוגי הערבים <b class=""highlightcolor"">בחיפה</b> הופרה אתמול סי־ פור על 200 יהודים שהתקיפו את ...</div>"
752	hmf19471124-01.1.4	24 November 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... שודדים ורוצחים כאסיפה פנימית של ב""כ העדות המוסלמיות והנוצריות <b class=""highlightcolor"">בחיפה</b> הוחלט לאחוז באמצעים נמרצים לביעור מקרי השוד והרצח שהתרבו ...</div>"
753	hmf19480212-01.1.4	12 February 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">... שישמש כתחנה למשטרה. מושל המחוז הציע 'להפקיע את בנין <b class=""highlightcolor"">ביה""ח</b> . האנגלי י ברחוב הנביאים, אולם לבנין זה מבקש ...</div>"
754	hmf19471226-01.1.8	26 December 1947	hmf	Page 8	"<div class=""txtsearchsnippet"">... ההרוגים כרמי רבינוביץ ויעקב גרובר הועברו אתמול בצהרים ל־ <b class=""highlightcolor"">ביה""ח</b> ""הדסה"" מת""א. ההלויה תיערך היום בשעה 10 בבוקר.</div>"
755	hzh19480229-01.1.3	29 February 1948	hzh	Page 3	"<div class=""txtsearchsnippet"">... לועזית־ אהת. י ‭!?‬צד שגה זו הוסמכו בביה""ם' 'שליד <b class=""highlightcolor"">ביה''ח</b> בילינס־ן. תשעה•:מחזורים שכללו 170 אודות. השנה ' מסיימות ‭:32:‬ ...</div>"
756	ahr19480315-01.1.4	15 March 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... מהנשר שהוחרם ע""י ושבא לפני כ־3 _שבועור ?יצל פועלי <b class=""highlightcolor"">ביה""ח</b> ""היוצק"" — הוחזרו בימים אלה לגופים יהודיים. לפגי החורת ...</div>"
757	ahr19480521-01.1.6	21 May 1948	ahr	Page 6	"<div class=""txtsearchsnippet"">היפה, יום הי‭—. ‬ וועד הקהילה העברי <b class=""highlightcolor"">בחיפה</b> קיים אתמול ישיבה חגיגית לכבוד הקמת מדינת ישראל. באו־ ...</div>"
758	ahr19470520-01.1.4	20 May 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... והויתרה בהצלחה אסיפת _"" אלף וועדי שובתים הפועלים והפקידי <b class=""highlightcolor"">בחיפה</b> ם של עוםדי הצבא שנערכה היום באולם ""בי - ...</div>"
759	ahr19470711-01.1.11	11 July 1947	ahr	Page 11	"<div class=""txtsearchsnippet"">... _קריית־ענבים חדרה, חולון, _גבעת־ח־יפ ומקווה־ישראל כדורסל כתיפה מחר יבקרו <b class=""highlightcolor"">בחיפה</b> 3 קבוצות כדורסל של ""מכבי"" רמודגן (בוגרים נע־ ריס ...</div>"
760	ahr19470812-01.1.4	12 August 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... צבאי , שגרמו לפציעת אשר"" היו אמש ברח' הגפן <b class=""highlightcolor"">בחיפה,</b> לאתר שמהמבוגית נורו יריות אל הג'יפ — מוסרת הודעה ...</div>"
761	ahr19430825-01.1.3	25 August 1943	ahr	Page 3	"<div class=""txtsearchsnippet"">... בינה‭_:(‬ גלשטיין ‭(?)‬ בורים, בן־אננה, ברוסיה — ללייזר פקר <b class=""highlightcolor"">בחיפה,</b> יליד אוקראינה !גולדמן מותק בפרגאנה — לדודו ישראל בורנשטיין, ...</div>"
762	dav19370212-01.1.9	12 February 1937	dav	Page 9	"<div class=""txtsearchsnippet"">... פנה: י במכתב לסגן ראש העירית מד דב_4ה1ז _בענין <b class=""highlightcolor"">ביה""ח</b> העירוני בת""א‭:, ‬ ט_^בקש: לפנות למזכיר העיד‭). ‬חדר ‭;(42‬ ...</div>"
763	dav19470121-01.1.4	21 January 1947	dav	Page 4	"<div class=""txtsearchsnippet"">... בירושלים, גית מר חיים, רח' המלך ג'ולג' ‭:5‬ת בצלאל. <b class=""highlightcolor"">בחיפה,</b> ועד הקהילה, רח' _אר־ לוזוריב ‭, 16‬לידי מר ביייטפלי. ...</div>"
764	dav19480504-01.1.3	4 May 1948	dav	Page 3	"<div class=""txtsearchsnippet"">... תל־אביג בית־הס0ר לאחיות הרינו מתגבדיט להודיע שבביה""ט לאחיות שע*י <b class=""highlightcolor"">ביה""ח</b> העירוני בת""א נפתח קורס למילדות אשר יארד 6 חדשים. ...</div>"
765	dav19431203-01.1.7	3 December 1943	dav	Page 7	"<div class=""txtsearchsnippet"">... ל ט כ י ל ה _£_־נות: ברת י <b class=""highlightcolor"">בחיפה,</b> ח פי. ת1ח ‭^;‬_בינין ביע"" _^ , הדד הכרט_5 ...</div>"
766	dav19431130-01.1.5	30 November 1943	dav	Page 5	"<div class=""txtsearchsnippet"">... _לעזויב את מק־ם _עב־דתכ יש איפוא, לתבוע גם מבעלי <b class=""highlightcolor"">ביהח‭)""‬</b> לא לגרום לאבטלת פועלים. שליחי הפו! ע עיט טענו: ...</div>"
767	haretz19471105-01.1.6	5 November 1947	haretz	Page 6	"<div class=""txtsearchsnippet"">... שגב' לומד. וינבר מתל אביב פנתה למת המשסס המחוזי <b class=""highlightcolor"">בחיפה</b> בבקשה לתת צו המכריז על ירושת המנוח וולף וינבר ...</div>"
768	hmf19470622-01.1.4	22 June 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... אור ליום שבת פרצו גנבים למתפרה ברח' תבור 20 <b class=""highlightcolor"">בחיפה</b> וגנבו שתי מכונות תפירה. סבורים שהגניבה בוצעה ע""י אותה ...</div>"
769	hbkr19470610-01.1.4	10 June 1947	hbkr	Page 4	"<div class=""txtsearchsnippet"">... פסק־דיני במשפט הקרקעי שהניש השופט ב. רוזנבלט ננד רושם־הקרקעית <b class=""highlightcolor"">בחיפה</b> על שסירב להעביר שטח אדמה נדול על־ שם השוטס ...</div>"
770	hbkr19431215-01.1.4	15 December 1943	hbkr	Page 4	"<div class=""txtsearchsnippet"">... בסוד. י . רוקח דד ה, יעד המנהל דל <b class=""highlightcolor"">ביה""ח</b> העירוניהרפה"", ת""א "" השוכן המודרני יוסף ליבו מנהל המשרד ...</div>"
771	hbkr19380321-01.1.5	21 March 1938	hbkr	Page 5	"<div class=""txtsearchsnippet"">... מ־‭320‬ ל־‭00‬ד לא""י לשגה. ג) לפתיח מתדקת מיוחדת ליד <b class=""highlightcolor"">ביה־ח</b> העירני או להשתתף בפתיחת מקלט מיוחד לחולי שתפת קשים ...</div>"
772	hbkr19380117-01.1.3	17 January 1938	hbkr	Page 3	"<div class=""txtsearchsnippet"">... לא נמצא. ‭700‬ לא'"" קנם :נבה ברח' הכנסיות והשוק <b class=""highlightcolor"">בחיפה</b> הממשלה גבתה שבע מאית לאיי משכים הקנש הקביצי שהוטל ...</div>"
773	hbkr19381018-01.1.6	18 October 1938	hbkr	Page 6	"<div class=""txtsearchsnippet"">... חדרה. נפגע הנוטר בגו אתמול חובא לבש""ח .. חדםח"" <b class=""highlightcolor"">בחיפה</b> פצוע בכתסו מכדור, הנוסד מנחם בצר, 'שנפצע מכדור ליד ...</div>"
774	hmf19461203-01.1.4	3 December 1946	hmf	Page 4	"<div class=""txtsearchsnippet"">... בשעות הבוקר המוקדמות לנמל חיפה. בלשכת חעליה של המוכנות <b class=""highlightcolor"">בחיפה</b> התקבל אתמול מברק שלפיו עזבה ""אמפייר הייווד""</div>"
775	hmf19461127-01.1.4	27 November 1946	hmf	Page 4	"<div class=""txtsearchsnippet"">בפני ביה""ד הצבאי <b class=""highlightcolor"">בחיפה</b> התברר אתמול משפסו של ס. גריל, לשעבר קפסן בחי""ל. ...</div>"
776	hzh19480419-01.1.1	19 April 1948	hzh	Page 1	"<div class=""txtsearchsnippet"">... ""‬ _»לו _גחימד. ו _85ני אלטמאן - מתה מפצעיה <b class=""highlightcolor"">בחיפה.</b> ‭| I. "". . '‬ י ' מלפה פתד ...</div>"
777	hzh19460917-01.1.4	17 September 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">הטכניון העברי <b class=""highlightcolor"">בחיפה</b> • מכון לאינג'נרים י ‭.. ''‬עונת‭3_?‬_ח_2ל־מ . וד "" ...</div>"
778	hazmantlv19431202-01.1.4	2 December 1943	hazmantlv	Page 4	"<div class=""txtsearchsnippet"">... בבקר בראשו מפגיעת מכונית משא ערבית. הפצוע נאסף אל <b class=""highlightcolor"">ביה״ח</b> רוטשילד <b class=""highlightcolor"">בחיפה.</b> תאונת דרכים אור ליום ד׳ בשעה 7.30 ...</div>"
779	hazmantlv19440119-01.1.4	19 January 1944	hazmantlv	Page 4	"<div class=""txtsearchsnippet"">... טיפלו בקבלתם עובדי לשכת הע* ליה של הסוכנות היהודית <b class=""highlightcolor"">בחיפה</b> בראשותו של א. דוסטרובסקי. לאחר הביקורת הרגילה יישלחו העולים ...</div>"
780	haretz19470714-01.1.3	14 July 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... כרטיסים: בתליאביב - במשרד התזמורת, אלנבי ‭6-3 ;1-9) 56‬) <b class=""highlightcolor"">בחיפה</b> - במשרד גינצבורג, הרצל ‭. 25 ‬</div>"
781	hbkr19480111-01.1.4	11 January 1948	hbkr	Page 4	"<div class=""txtsearchsnippet"">פצצה ליד <b class=""highlightcolor"">ביה־ח</b> בעיר העתיקה ב־רועורים השלטונות יורשים ?'‭11‬•</div>"
782	dav19330406-01.1.5	6 April 1933	dav	Page 5	"<div class=""txtsearchsnippet"">... _3‬טיזכר ;י_£ בזה בל האדריכלים, המהנךסיבו‭!, ‬_י יטכנאי בנין <b class=""highlightcolor"">בחיפה.</b></div>"
783	dav19320424-01.1.4	24 April 1932	dav	Page 4	"<div class=""txtsearchsnippet"">... ב. לויט | ‭. _{‬ לגשואיו ‭;;. ‬ רופאי <b class=""highlightcolor"">ביה''ח</b> המרכזי ־ ‭\ _; ;‬ ועובדיו ‭_3|‬־</div>"
784	dhy19340413-01.1.7	13 April 1934	dhy	Page 7	"<div class=""txtsearchsnippet"">... ה מ ערב מ'ס ‭, 10‬תצ‭I. 585. ‬ !ולסוככנו <b class=""highlightcolor"">בחיפה</b> י מ ראובן שיינפלד, ת. ד ‭_^ { . ...</div>"
785	dhy19300514-01.1.4	14 May 1930	dhy	Page 4	"<div class=""txtsearchsnippet"">... הכצצי ציפו יחד ‭!_?;, ‬ סגנו — הקינסואיי הפרסי <b class=""highlightcolor"">בחיפה,</b> הם קבצו מיד את ב""כ היהודים הפרסים לראיון בערן ...</div>"
786	haretz19340615-01.1.6	15 June 1934	haretz	Page 6	"<div class=""txtsearchsnippet"">... עבודח קבועח חחזמנות מתמלאות כדיי, נדת נא אבק דאת <b class=""highlightcolor"">ביה""ח</b> ואהוובח ריש מכונן טוחן י שעכד כארץ. ^ל אמיפ ...</div>"
787	mar19480411-01.1.3	11 April 1948	mar	Page 3	"<div class=""txtsearchsnippet"">... תרוו הערב בישיבתה על העלאת הנסיעות באוטובר םים. • <b class=""highlightcolor"">בחיפה</b> — יתחילו לגבות 5 אחוז מכל חמרי בנין — ...</div>"
788	mar19480721-01.1.5	21 July 1948	mar	Page 5	"<div class=""txtsearchsnippet"">שביתת אזהרה בביה""ח *רוטשילד• <b class=""highlightcolor"">בחיפה</b></div>"
789	hazmantlv19420122-01.1.1	22 January 1942	hazmantlv	Page 1	"<div class=""txtsearchsnippet"">... עדיין כל סימן להתפור־ דית כללית. למעשה מאז ה־ <b class=""highlightcolor"">ב“יהח</b> מדוכטוב ומגובת הבהלה מחזיתות ט:לה ו־ קאלינ*ן האגפים של ...</div>"
790	hazmantlv19410727-01.1.1	27 July 1941	hazmantlv	Page 1	"<div class=""txtsearchsnippet"">החל מהשבוע יהיו הבקורים בכל מחלקות <b class=""highlightcolor"">ביה״ח</b> העירוני בת״א פעמיים בשבוע: ביום השבת וביים הרביעי משעה ...</div>"
791	kolisraeljlm19390608-01.1.3	8 June 1939	kolisraeljlm	Page 3	"<div class=""txtsearchsnippet"">... קשח במכשור קחח ח* בלצן ב״כ .הבקר"" בירושלם. — <b class=""highlightcolor"">בחיפה:</b> בשעת חילופי יריות ברוצע ואדי רושמיח נפצע קל יהודי ...</div>"
792	kolisraeljlm19360430-01.1.3	30 April 1936	kolisraeljlm	Page 3	"<div class=""txtsearchsnippet"">... לממשלה בנוגע לבנות נמל גדול ורחב כתל אביב כמו <b class=""highlightcolor"">בחיפה,</b> שיעמוד לשרותו של חבל .הדרום. עד סידור הנמל המקוח ...</div>"
793	mivrak19480704-01.1.4	4 July 1948	mivrak	Page 4	"<div class=""txtsearchsnippet"">... ברנדוט העביר לחסות או״ם את ׳ ׳־מכללת בירושלים ואת <b class=""highlightcolor"">ביה״ח</b> ""הדסה"" ו״ויקטוריה או־ גיהטה"" על הר הצופים• כן הבטיח ...</div>"
794	dav19330118-01.1.4	18 January 1933	dav	Page 4	"<div class=""txtsearchsnippet"">... והירידה הגדול- בתרימות חיץ גרמה לסגירה המחלקה _הבבלית של <b class=""highlightcolor"">ביה""ח</b> ‭,, ‬חד0ה"" <b class=""highlightcolor"">בחיפה</b> ולהפחתה התמיגה בביה""ח"" "" הדסה"" בת‭/'‬א. ...</div>"
795	hashaah19390815-01.1.1	15 August 1939	hashaah	Page 1	"<div class=""txtsearchsnippet"">... עירית פ״ת החליטה אמש לאשר הצעת הסכם בינה ובין <b class=""highlightcolor"">ביה״ח</b> ""פתח־תקוה"" (של ד״ר רמן) שלפיו אחרי חקירות, שביה״ח ""פתח־תקוה"" ...</div>"
796	ahr19480323-01.1.4	23 March 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... מלשכות הגיוס שבמקום מגורם, כדי למנוע אי־נעימויוח ביקורת הנערכת <b class=""highlightcolor"">בחיפה</b> בקשר לחובת הגיוס,</div>"
797	dav19330530-01.1.7	30 May 1933	dav	Page 7	"<div class=""txtsearchsnippet"">... עתה לנוכח זרם העלית המתגבר ?החליט הועד חמנחל של <b class=""highlightcolor"">ביה""ח</b> העירוני להקטין את מספד המיטות בבית החולים וביחיד במחלקת ...</div>"
