n	id	date	publication	title	snippet
89	hbkr19410508-01.2.20	8 May 1941	hbkr	ממקך'נד מקו־ בעדים ו3מווט3ות	"<div class=""txtsearchsnippet"">... - לבואו של הקונסול ה&lt;מד#י פה פינקדטון, הקונסול האפריקאי <b class=""highlightcolor"">החדש</b> י יצא מאוסטרליה בדרכו לארץ וסבורים שיגיע י , ...</div>"
90	hbkr19410722-01.2.24	22 July 1941	hbkr	מבוקר עד מקר בעדים ובמושבות	"<div class=""txtsearchsnippet"">... הוא שהיה הפיצע העיקרי במקרה של השנים הנ""ל ברם <b class=""highlightcolor"">בית</b> הדין. בהתחשב עם ני־ מיקי עוה""ד ראשיד אפ' הדאד. ...</div>"
91	dav19360611-01.2.32	11 June 1936	dav	תזכיר הסובבות היהודית	"<div class=""txtsearchsnippet"">... רוסיה או ארצות־חוץ אחרות. ‭. 8‬על אפיה של העליח <b class=""highlightcolor"">החדש-</b> אפשר _לוגמוך מתוך הטבלא היאה המראה את חלוקת העולים ...</div>"
92	dav19370910-01.2.77	10 September 1937	dav	"ההסתדרות בשנת תרצ""ז"	"<div class=""txtsearchsnippet"">... בזכרו;יעקב, נעז, שייך אבריק, ת? חי, מגדל ופלוגת הים <b class=""highlightcolor"">בחיפה,</b> נקודות אחיזה חשובות לבל התנועה. בערים ובמושבות נמשכת הפעולה ...</div>"
93	haolam19390720-01.2.9	20 July 1939	haolam	באר־ךישראל	"<div class=""txtsearchsnippet"">... מצד זד ומתנקש. עמהם באיו המידדים ומםמני התחומים לישוב <b class=""highlightcolor"">החדש.</b> בטרם בקע עמוד השחר הלכי ונתקעו היתדו תשל הנקודה ...</div>"
94	hzh19381218-01.2.27	18 December 1938	hzh	&#8237;_,_^ g_^_sss^^^^_ss^^_HH^^_ra^^^^_s^^^_gs_^_arasKsssssgssR^^_aiS_^_v? &#8236;	"<div class=""txtsearchsnippet"">... הרבה יותר מב|_לי־המםורת וגט;בירושלים;נפוץ־ _המנהגיהזהל במ _י־ דה ]גדולה‭;;‬בדור;ל <b class=""highlightcolor"">החדש</b> _עהךבה_^יותר מבדוד?הישן‭? ?;‬ עמך ;ישראל ‭[;‬צריכים פרנסה;וכל] ;דרבי' התעמולה ...</div>"
95	haolam19390427-01.2.7	27 April 1939	haolam	באדךיטוראל	"<div class=""txtsearchsnippet"">... למחלות קיבה קשות. במאמצים נמרצים ובלתי־פוםקים תבע ועד הקהילה <b class=""highlightcolor"">בחיפה</b> מהשלטונות את הדאגה האלמנטרית לאסירי ההעפלה, וקודם כל דאג ...</div>"
96	haolam19371111-01.2.6	11 November 1937	haolam	באדךיסזדאל	"<div class=""txtsearchsnippet"">... כאן ונבנה את שוממותיה. כל ירושלים כולה מאוחדת בצעד—הדור <b class=""highlightcolor"">החדש</b> והדור הישן מבכים יחדיו את האבדה, סכנת הארץ איחדה ...</div>"
97	hbkr19410611-01.2.29	11 June 1941	hbkr	מבוקר עד בוקר בעדים ובמושבות	"<div class=""txtsearchsnippet"">... רגעים. א. דפיין - נשיא •לשכת המםחר באספת הועד <b class=""highlightcolor"">החדש</b> של לשכת נאד* י חר ת""א נבחר מד א. ...</div>"
98	haolam19380630-01.2.11	30 June 1938	haolam	באידישדאל ן &#8237;3 I &#8236;	"<div class=""txtsearchsnippet"">... עזרא גי נ אדי הי""ד. הקדוש — סוחר ובעל <b class=""highlightcolor"">בית</b> מראשון לציון בא באותו יום לחתונת בגו יחידו. לרצח ...</div>"
99	haolam19371223-01.2.9	23 December 1937	haolam	באד'דיסזדאל	"<div class=""txtsearchsnippet"">פעולות הממשלה. — מנהל האוצר <b class=""highlightcolor"">הממשלתי,</b> ה'-ג'ונסון, ביקר השבוע בפתח־תקוה, ונפגש עם ראשי עירית פ""ת ...</div>"
100	dav19370625-01.2.25	25 June 1937	dav	ן התווה הממשלה הבריטית בקני ?חבה'ל ע7 המאורעות39 הערבים תרח נענו מיד _לכריזי	"<div class=""txtsearchsnippet"">... נשארה בהמון האמונה בשמועות ובאי סדר די הלכו אל <b class=""highlightcolor"">בית</b> <b class=""highlightcolor"">החולים</b> <b class=""highlightcolor"">הממשלתי</b> להמשיך בחקירותיהם. בדרך ביצעו שורת התנפלויות עלי ...</div>"
101	haretz19370419-01.2.19	19 April 1937	haretz	מק? שבת דמים א. ליטאי שנת דם ואש	"<div class=""txtsearchsnippet"">... 1 במאי, שלשה עשר יום ׳אחרי התחלת מחומות־הדטים, נרצח <b class=""highlightcolor"">בחיפה</b> ד""־ קארל פלדברג: הוא היה חקרבן השבעה עשר, אף ...</div>"
102	haolam19380210-01.2.8	10 February 1938	haolam	"באר""ך־יטזראל"	"<div class=""txtsearchsnippet"">... הנציב בהדגשה מיוחדת את תחנת רדינג (שמעבד לירקון) ואת <b class=""highlightcolor"">בית</b> הנכאת ע""ש דיזנגוף. נש$־ו עוד שרותים הכרחיים שהעיר זקוקה ...</div>"
103	haolam19390927-01.2.9	27 September 1939	haolam	באר־ךימזראל	"<div class=""txtsearchsnippet"">... כבד פרסמנו את כרוזי הראשון של הועה""ל בחתימת הנשיא <b class=""highlightcolor"">החדש,</b> הקורא למעשה הראשון — הטלת מם החירום, וכן נתנו ...</div>"
104	dav19390913-01.2.53	13 September 1939	dav	יכין והמשורים הסנלניים בכפך	"<div class=""txtsearchsnippet"">... סוג זה או אחר;הושגו ימי־ חופש שנתיים וכוי, האינדבס <b class=""highlightcolor"">הממשלתי</b> מראה, כי במקצועות: אריג, עור, דפוס וגייר, טבק, בגדים' ...</div>"
105	haolam19360903-01.2.6	3 September 1936	haolam	באדךיסזדאל	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בית</b> ישראל בארץ־ישראל, אליך הנציב העליון: הוד מעלתך, אמור למשחית, ...</div>"
106	haolam19400704-01.2.9	4 July 1940	haolam	טזבוע הימים בארז־	"<div class=""txtsearchsnippet"">... לירות לאספקת מים מורחבת, ‭2. 500‬ לירות להרחבת ציוד <b class=""highlightcolor"">בית</b> <b class=""highlightcolor"">החולים</b> העירוני ומסותיו. השאר הוצא — לציוד ""מגךדוד־ אדום"" ...</div>"
