date	pub	page_id	disease	term	haifa	dateline	hospital	epidemic_words	soft_term	window	reg_before	reg_after	reg_deaths_before	reg_coverage	surge	days_after_surge	lead_lag
1942-12-30	falastin	falastin19421230-01.1.3	plague	الطاعون	page			y		…تلخص في ان توضع في اوان ماده طبيه مسحوقه مخلوطه بالدقيق بحيث تكون كالجلول وتوضع هذه الاواني في البيوت والشوارع المجاوره حتي البيت الذي حدثت فيه اصابه الطاعون في كل منطقه وتترك لمده ٢٤ ساعه ليتناولها الجرذان فتتحجر في بطونهم وتميتهم لانها تجمد فيها ومن طبيعه هذه الماده ان تجلب الجرذان والفيران اليها لا كلها…							
1942-12-30	falastin	falastin19421230-01.1.3	plague	بالطاعون	page					…لجرذان هناك ويقومون بالتفتيش من هذه الجرذان التي اكلت من هذه الماده لنقلها الي المختبر الصحي الذي اعد لها لفحصها وهكذا الي ان تنظف المنطقه التي اصيبت بالطاعون من الجرذان . هذا مع العمل علي ازاله جميع القاذورات او الاوساخ التي قد تكون سببا في انتشار الطاعون بما فيها البراكات…							
1942-12-30	falastin	falastin19421230-01.1.3	plague	الطاعون	page					… التي توجد فيها حتي لا يسقط شيء منها في الطريق حين نقارا الي مكان اخر و علي سكان المنطقتين المذكورتين ان يساعدوا جميع الذين يقومون بالاعمال في مكافحه الطاعون وعلي كل من يجد جرذان في اي مكان ان لا يقتلها بنفسه او ينقلها الي مكان اخر بل عليه تبليغ رييس مفتشي البلديه المستر جارتي او دايره الصحه لاتخاذ الاجراء…							
1942-12-30	falastin	falastin19421230-01.1.3	plague	الطاعون	page		y	y		… و بعد ان انتهي المستر مكوين ومن معه من زياده المنطقتين المذكورتين في المنشيه عاد الي دايره الحاكم واجتمع مع المستر كروسي في مكتبه وتحدث معه في موضوع الطاعون لزياده الاهتمام في مكافحته بكل وسيله وبعد ذلك عاد الي القدس *** مات في مستشفي بني براك الفتي العربي ديجي رمضان الجبار الذي اصيب بالماعون يوم امس الاول وهذا الفتي من المنطقه التي تقع خلف جامع حسن باك وهو يبلغ من العمر ١٣ سنه وقد قامت دايره الصحه بتبخير بيته وتطعيم افراد عايلته بالمعمل الواقي من مرض الطاعون وقد اشتبه امس بظهور حادثين…							
1942-12-30	falastin	falastin19421230-01.1.3	plague	بالطاعون	page		y	y		…جديدين بالطاعون في يهوديين احدها من شارع جيولا والاخر من شارع جوردون في تل ابيب وقد ذهب طبيب الامراض الساريه وكشف عليها ثم امر بنقلها الي مستشفي الامراض الساريه في بني براك المعالجتها و بهذه الحوادث الثلاث تبلغ حوادث اصابات الطاعون عشر اصابات توفي فيها خمسه من المصابين وهم فتاه يهوديه من محله شاير و يهوديان من تل ابيب والاثنان الباقيان عربيان من حمله المنشيه والخمسه المصابون الب…							
1942-12-30	falastin	falastin19421230-01.1.3	plague	الطاعون	page		y	y		… المعالجه في مستشفي بني براك ويقال ان حالتهم تميل الي التحسن وبهذه المناسبه لا بد انا ان نذكر ان كثيرين ذهبوا الي دايره الصحه بيافا التطعيم انفسهم ضد الطاعون ولكنهم لم يجدوا الامصال اللازمه لتطعيمهم. وقد طلب الينا الكثيرون منهم ان نلفت نظر دايره الصحه الي هذا النقص ولما راجنا المسءولين فيها حول ذلك اجابوا ان الامصال لاتعلي بالوقت الحاضر الا للاشخاص الذين يسكنون بالقرب من المكان الذي تقع فيه اصابه بالطاعون…							
1943-01-01	falastin	falastin19430101-01.1.5	smallpox	الجديري	page					…جات العلاوات التي منحتها مختلف للشركات والهييات لموظفيها بنسبه تطور تكاليف المعيشه ولكننا نقتصر في هذه الكلمه علي استعطاف حكومتنا الرشيده علي موظفيها الجديرين بالعطف والشعور معهم في هذا الظرف الاقتصادي العصيب فتسارع تنحهم العلاوات الكافيه في العام الجديد اسوه بالموظفين غير الحكوميين في البلاد ولعلنا نستطيع…							
1943-01-01	falastin	falastin19430101-01.1.5	plague	طاعون	page					…احتياطات واشتباه باصابتي طاعون…							
1943-01-01	falastin	falastin19430101-01.1.5	plague	طاعون	page		y	y		…نقلت الي مستشفي الامراض الساريه في بني براك والثانيه اصابه يهودي اشتبه . بها وعولج الرجل وهو في بيته واكتشفت اصابه ثالثه في شخص عربي يشتبه بانها طاعون وقد اكتشفت في المستشفي الانكليزي وماتت الفتاه اليهوديه التي اشتبه باصابتها قبل لثلاثه ايام…							
1943-01-05	falastin	falastin19430105-01.1.3	plague	بالطاعون	page			y		…اصابه جديده بالطاعون والشك بوقوع اخري ي…							
1943-01-05	falastin	falastin19430105-01.1.3	plague	الطاعون	page			y		…وقعت يوم اول امس حادثه اخري يمرض الطاعون ادت الي وفاه امراه من تل ابیب تدفي راشيل خندا ولها من العمر ٣٥ سنه ، وتقطن تلك المراه علي ساحل البحر في تل ابيب بالقرب من حدود المنطقه اليهوديه الموب…							
1943-01-05	falastin	falastin19430105-01.1.3	plague	طاعون	page			y		…| اول امس ثلاثه مصابين يشك في ان هم طاعونا ، ولم يثبت ذلك بعد وبين هءلاء الاشخاص رجل من نابلس وطفله لها من العمر ۱۸ شهرا وهي من تل ابيب وشاب في الثانيه والعشرين من عمره من سكان تل ابيب هذا وقد القي احد كبار الاطباء الهنود في الجيش البريطاني بفلسطين محاضره عن مرض الطاعون ليله امس في احد النوادي الطبيه في تل ابيب…							
1943-01-19	falastin	falastin19430119-01.1.3	plague	الطاعون	page			y		…العايلات التي هامت براكاتها في عدد من احياء المدينه القضاء علي وباء الطاعون وقد جري درس الحلول المعروضه كما درست الخرايط عن الاماكن المنتخبه الاسكانهم فيها واتفق علي تنفيذ ا سكانهم فيها باقرب فرصه وان يكون ذلك مساعده دواير ال…							
1943-01-19	falastin	falastin19430119-01.1.3	plague	الطاعون	page					…الصحه العامه بمكافحه الطاعون اهتمام…							
1943-01-19	falastin	falastin19430119-01.1.3	plague	الطاعون	page			y		… امس الي يافا وذه الي دايره الصحه حيث اجتمعا بالدكتور موري رييس اطباء الصحه في اللواء ومساعده الدكتور زاهي حداد ويحثوا فيما انتهي اليه امر مكافحه مرض الطاعون بيانا وتل ايب حتي الان تم مساله ايواء العايلات هدمت براكاتها من جراء القضاء التي علي هذا الوباء الخطير وبعد ذلك ذهبوا…							
