n	id	date	publication	title	snippet
95	hmf19451211-01.1.4	11 December 1945	hmf	Page 4	"<div class=""txtsearchsnippet"">... במקום. רובה שני מתוצרת בית נמצא כעבור שעה בקרבת <b class=""highlightcolor"">ביה""ח הממשלתי</b> בבית־לחם.</div>"
96	hzh19460515-01.1.3	15 May 1946	hzh	Page 3	"<div class=""txtsearchsnippet"">... לקכל את הזריקות. לפי שמוסר הדיר מלחי ' מנהל <b class=""highlightcolor"">ביה""ח הממשלתי</b> לי - _ית־ לות מדקות' הופיע הטיפוס השנה ...</div>"
97	hazmantlv19440124-01.1.4	24 January 1944	hazmantlv	Page 4	"<div class=""txtsearchsnippet"">... ובתיכם גם דוהג אחמד יוסף עבת. הפצועים ואספי אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> ב-</div>"
98	hazmantlv19440929-01.1.6	29 September 1944	hazmantlv	Page 6	"<div class=""txtsearchsnippet"">... בחיפה ב־6 לאוקטובר 43״1, בשלה שתעביר את הגויה אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> בחיפה. נקנס כ־סססו לא״י עד החזקת י קמח ...</div>"
99	haretz19470304-01.1.2	4 March 1947	haretz	Page 2	"<div class=""txtsearchsnippet"">... '‭. (11 ‬ טםלקח הבריאות הממשלתית (טל. מס' ‭;(13‬ <b class=""highlightcolor"">ביה""ח הממשלתי</b> ""הירקון"" (טל. מם' ‭:(15‬ מנהל ביה""ח ""הירקון"" ד""ר ...</div>"
100	haretz19370425-01.1.4	25 April 1937	haretz	Page 4	"<div class=""txtsearchsnippet"">... והיגייניות במפעלי התעשיה"". הפותח בשיחה ,ר״ר י. שפירא, רופא <b class=""highlightcolor"">ביה״ח הממשלתי</b> בחיפה. - הערב בשעה 8 ירצה ד״ר שטיג־ ...</div>"
101	ahr19470516-01.1.10	16 May 1947	ahr	Page 10	"<div class=""txtsearchsnippet"">... ג י ט ה — נחבלו. _כולס הועברו אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו ע""י מכונית מ. ד, א. רחובות. _ב־9 ...</div>"
102	ahr19470507-01.1.4	7 May 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... ראובן בן יקותיאל סטאן מתי'א — נפצע ונאסף אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה, מצבו אינר קשה. הפצוע נעצר לצורכי חקירה. ...</div>"
103	ahr19471102-01.1.4	2 November 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... הועבר במכונית משטרה מלווה משמר חזק ומכונית משוריינת אי־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> ריפו.</div>"
104	ahr19471120-01.1.4	20 November 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... מטר, נטול הכרה נאסף ע""י ט. ד. א. אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b></div>"
105	ahr19480116-01.1.1	16 January 1948	ahr	Page 1	"<div class=""txtsearchsnippet"">... ונפצעו קשה בוואדי רושמיה. הגווייה ושלושת הפצועים הובאו אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> ממקומות שונים בעיר הובאו לשם עוד שלוש גתיות ...</div>"
106	ahr19471212-01.1.10	12 December 1947	ahr	Page 10	"<div class=""txtsearchsnippet"">... כולם נפצעו פצעים קשים בכמה מקומות בגוף והובאו אל <b class=""highlightcolor"">ביה'ח הממשלתי.</b> ערבי רביעי נהרג. ממקור רשמי מוסרים, כי הפצצה ...</div>"
107	dav19360923-01.1.1	23 September 1936	dav	Page 1	"<div class=""txtsearchsnippet"">... בערך. ב־‭8. 30‬ הו-בא ע""י מכונית משו-דיינת _חלאנפ־ קירפורא?מ$ךי <b class=""highlightcolor"">?ביה""ח הממשלתי</b> בצפת כשהוא פצוע ק‭2'‬ה בצוארו, נטו-ל הכרח. העזרה ...</div>"
108	dav19341124-01.1.2	24 November 1934	dav	Page 2	"<div class=""txtsearchsnippet"">... 22‬מחמד _רשיר, _נתרםק ביום ן' אחח""צ וחובא גוםס אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו. רשיד עמד במרכז מסחרי, ברח י !השוק ...</div>"
109	dav19300327-01.1.3	27 March 1930	dav	Page 3	"<div class=""txtsearchsnippet"">... את דברי הקצינים אל עםלי ואחטר שרו‭. *‬ רופא <b class=""highlightcolor"">ביה""ח _הממשלתי</b> ד""ר _קשיאן מעיד שב־24 _לאבניסט הובא לביה""ח הרונ ...</div>"
110	haretz19381003-01.1.6	3 October 1938	haretz	Page 6	"<div class=""txtsearchsnippet"">... אהה""צ הועבר ארונו עטוף דגל בריטי מחדר המתים '8ל <b class=""highlightcolor"">ביה""ח הממשלתי</b> לבית־הקב־ות שעל הד־ציון, במקום שחיכו להיו־ה פיוגת שוב—ם ...</div>"
111	haretz19441107-01.1.4	7 November 1944	haretz	Page 4	"<div class=""txtsearchsnippet"">... יהודים), ‭32‬ הבריאו, ו־‭11‬ נמצאים במחלקה ילמחלות מידבקות שע""י <b class=""highlightcolor"">ביה""ח הממשלתי</b> לטיפול. מספר הזריקות שנעשו עד עתה לחיסון נגד ...</div>"
112	haretz19450523-01.1.1	23 May 1945	haretz	Page 1	"<div class=""txtsearchsnippet"">... כי המכוניות הצבוריות מקו מספר 5 (התחנה המזרחית — <b class=""highlightcolor"">ביה""ח הממשלתי)</b> השייכות לחברה ערבית הלכו כרגיל. כעכר הירדן גס ...</div>"
113	hmf19431118-01.1.3	18 November 1943	hmf	Page 3	"<div class=""txtsearchsnippet"">... בשעת נסיעתו ברח' שבתי לוי, נפצע &gt;שה והועבר ל־ <b class=""highlightcolor"">ביה""ח הממשלתי.</b> נוו0 באוטו אתמול דרס אוטו אלמוני, ערבי שעבר ...</div>"
114	hmf19470620-01.1.8	20 June 1947	hmf	Page 8	"<div class=""txtsearchsnippet"">... טיהור מחלקות הממשלה מעובדים יהודים קבלו השבוע שני רופאי <b class=""highlightcolor"">ביה""ח הממשלתי</b> בירושלים — הד""ר קא־ האן והד""ר אסטרייכר — ...</div>"
115	hmf19471210-01.1.1	10 December 1947	hmf	Page 1	"<div class=""txtsearchsnippet"">... חמדצחים וכ־20 נפצעו. הרוגים ופצועים אלו לא הובאו ל־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> מאחד שהערבים החליטו לקבור את קרבנותיחם בחשאי ואותו ...</div>"
116	hmf19471212-01.1.8	12 December 1947	hmf	Page 8	"<div class=""txtsearchsnippet"">... דוממה וליפתא. שני ערבים פצועים הובאו מן הכפד ל־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> בירושלים אמש בשעה מאותרת. כפי שנמסר, נכנסה קבוצה ...</div>"
117	hbkr19460922-01.1.3	22 September 1946	hbkr	Page 3	"<div class=""txtsearchsnippet"">... םוד שברשותם נמצאו מכשירים לפריצת דלתות. לתא ־אםירות על <b class=""highlightcolor"">ביה""ח הממשלתי</b> הובאה ביום הששי צעירה בשפ מינה פיפלר, עצורה ...</div>"
118	hbkr19460331-01.1.1	31 March 1946	hbkr	Page 1	"<div class=""txtsearchsnippet"">... היה כבר ללא רוח חיים. הוא הועבר לחדר־המתים של <b class=""highlightcolor"">ביה־ח הממשלתי.</b></div>"
119	hbkr19420626-01.1.6	26 June 1942	hbkr	Page 6	"<div class=""txtsearchsnippet"">בא לביה'־ד בבגדי <b class=""highlightcolor"">ביה''ח הממשלתי.</b> סמוך לשעת הצהרים הדגיש עצמו ברע י י-צא ...</div>"
120	hbkr19431028-01.1.4	28 October 1943	hbkr	Page 4	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">ביה""ח הממשלתי</b> למושבות יפתח בת''א בדצמבר</div>"
121	hmf19451231-01.1.4	31 December 1945	hmf	Page 4	"<div class=""txtsearchsnippet"">... פנימה מצאו את מנחם שמש מוטל מת. מכונית של <b class=""highlightcolor"">ביה""ח הממשלתי</b> העבירה את הגופה לבית החולים ביפו לשם בדיקה. ...</div>"
122	hmf19460823-01.1.8	23 August 1946	hmf	Page 8	"<div class=""txtsearchsnippet"">... מאנית הגירוש ""אמפייר הייווד"" והועברו למחלקח למחלות מידבקות של <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה‭,. ‬ האניה שוקעת</div>"
123	hmf19460916-01.1.4	16 September 1946	hmf	Page 4	"<div class=""txtsearchsnippet"">... 8 מהעצורים נמצאים ברמלה ו־6 ביפו. אמצעי זהירות ליד <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו בית החולים הממשלתי ביפו, שבו נמצאיב שלושת ...</div>"
124	hmf19460911-01.1.4	11 September 1946	hmf	Page 4	"<div class=""txtsearchsnippet"">... שינוי מכריע לרעד, ויש חשש לחייו. אתמול ניסו רופאי <b class=""highlightcolor"">ביה""ח הממשלתי</b> בירושלים להערות דם לעורק-ו, אך הוא התנגד בכל ...</div>"
125	hmf19461124-01.1.1	24 November 1946	hmf	Page 1	"<div class=""txtsearchsnippet"">... הצעירים והצעירה למשרד הנ""ל ביפו והזמינו מכונית לאגרו־בנק. ע""י <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו שלפו הצעירים אקדו־ חים. שנים מהם כפתו ...</div>"
126	hazmantlv19440116-01.1.4	16 January 1944	hazmantlv	Page 4	"<div class=""txtsearchsnippet"">... הדוקר נאסר וה־ ' גויה של הנרצח נאספת אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> בחיפד"" רוצח נידון למוות אתמול ב־9 בבוקר נתן ...</div>"
127	itonamami19471028-01.1.2	28 October 1947	itonamami	Page 2	"<div class=""txtsearchsnippet"">... בית-חולים בנין ״של״ באיזור הבטחון יהפך לאגף האנגלי של <b class=""highlightcolor"">ביה״ח הממשלתי.</b> דױן על תאריך הפהירות לקהילה ועד הקהילה בירושלים ...</div>"
128	haretz19331219-01.1.1	19 December 1933	haretz	Page 1	"<div class=""txtsearchsnippet"">... י. אולש! בשם עוה״ד היהודים. ההלויה היתה אחה״צ. אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> במגרש הרוסים באו שלישו של הנציב העלמין וסננו ...</div>"
129	ahr19460307-01.1.4	7 March 1946	ahr	Page 4	"<div class=""txtsearchsnippet"">... בבנו אור ליום ד‭. '‬הבו נפצע קל ובאסף אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> כפי שמוסרים אירע הסיכסוך לרגל _חביעח הבן מהאב ...</div>"
130	ahr19471005-01.1.8	5 October 1947	ahr	Page 8	"<div class=""txtsearchsnippet"">... ‭-'‬לא ראו ולא שמעו ובר. גופות הנרצחים הועברו _י <b class=""highlightcolor"">ביה'ח הממשלתי</b> בפרדס כץ. הנח הנס ליבנברג, חייל משוחרר, אשד, ...</div>"
131	ahr19471103-01.1.4	3 November 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... י לדת בת ד, וגרם למותה. גונתה נאספה אל <b class=""highlightcolor"">_ביה''ח הממשלתי.</b> פצ יי ‭:- _^‬ ה קשים התפוצצה ברגל ...</div>"
132	ahr19471106-01.1.4	6 November 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... השבועות האתרוגים, שפצועים מאבדים את חייהם בגלל רשלנות מצד <b class=""highlightcolor"">ביה""ח הממשלתי""</b> — אמר היום בביה""ד המחוזי השופט חליל שיחאדה‭"". ...</div>"
133	ahr19471024-01.1.9	24 October 1947	ahr	Page 9	"<div class=""txtsearchsnippet"">... גימאל אם־ לאן, כן ‭, 12‬נפצע ברגלו ונאסף אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה. השבת בוועדת התרבות קונצרט זמרה של סידור ...</div>"
134	ahr19471228-01.1.1	28 December 1947	ahr	Page 1	"<div class=""txtsearchsnippet"">... גרצת ייייית, ין 21 מנסר _אח_א דיופד, נאספה איל <b class=""highlightcolor"">_ביה''_ח הממשלתי</b> בחיפה</div>"
135	ahr19480123-01.1.8	23 January 1948	ahr	Page 8	"<div class=""txtsearchsnippet"">... בביה""ח האוסטרי שבעיר העתיקה בירושלים, נפתח אתמול סניף של <b class=""highlightcolor"">ביה""ח הממשלתי.</b> _HHBBiHMBi</div>"
136	ahr19430919-01.1.2	19 September 1943	ahr	Page 2	"<div class=""txtsearchsnippet"">... לפני _כחדשיים ע""י חיים זאלסקי , ןות ביום ד' <b class=""highlightcolor"">ביה""ח הממשלתי.</b> קנס _ודכרי־מושר לקצב עבריין זאב אםאטאנוביץ‭, _'‬שברשותו נמצא ...</div>"
137	dav19470902-01.1.3	2 September 1947	dav	Page 3	"<div class=""txtsearchsnippet"">... לפנות: וק5מן, ון""א, שיכון _ראסקו 10 ע""י _הירקון טול <b class=""highlightcolor"">ביה""ח הממשלתי.</b></div>"
138	dav19420716-01.1.4	16 July 1942	dav	Page 4	"<div class=""txtsearchsnippet"">... 000‬ זריקות נגד _טיפוק ברוטרי-קלוב הרצה ד""ר _מישילאני, רופא <b class=""highlightcolor"">ביה""ח הממשלתי</b> למחלות מידבקות, ע? ‭"" ""‬ י מחלת הטיפוס. ...</div>"
139	haretz19360608-01.1.7	8 June 1936	haretz	Page 7	"<div class=""txtsearchsnippet"">... ר ס. פאדברג כשעת ההפגנה ברחוב חמאבים. ערות רופאי <b class=""highlightcolor"">ביה""ח הממשלתי</b> העידור""ד חדאד וד יי ר נ. חמזה, רופאים ...</div>"
140	hbkr19390823-01.1.6	23 August 1939	hbkr	Page 6	"<div class=""txtsearchsnippet"">... קל בזרועו השמאלית. הוא נתקבל לרפוי במחלקה הבריטית של <b class=""highlightcolor"">ביה""ח הממשלתי,</b> מקום שהכדור שנתקע בבשר ולא פגע בעצם — ...</div>"
141	hbkr19390713-01.1.6	13 July 1939	hbkr	Page 6	"<div class=""txtsearchsnippet"">... נאג'יב צלאח מצפת. שנאשם א) ביריות אל האמבילנס של <b class=""highlightcolor"">ביה""ח הממשלתי</b> בצפת ופציעת המר שטרנברג שנסע במכונית. נ) ביריות ...</div>"
142	hmf19480428-01.1.4	28 April 1948	hmf	Page 4	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה לרשות העיריה</div>"
143	hmf19480318-01.1.4	18 March 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">... 11 בבוקר בשכונת קטמון ע""י כדור. הוא נלקח 'ל־ <b class=""highlightcolor"">ביה""ח הממשלתי.</b> מצבו אינו רציני. יריות אל משוריין'משטרה מכונית משוריינת ...</div>"
144	hmf19471103-01.1.4	3 November 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... הגופה הועלתה על מכונית משטרה והועברה לחדר המתים של <b class=""highlightcolor"">ביה""ח הממשלתי.</b> הבדיקה הראשונה הוכיחה כי הוא מת מיריה ביום ...</div>"
145	hmf19471113-01.1.1	13 November 1947	hmf	Page 1	"<div class=""txtsearchsnippet"">... השוטרים וה־ חיילים את המקום. שמירה מעולה על בנין <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו שמירה מעולה הוטלה על בנץ בית החולים ...</div>"
146	hmf19471026-01.1.4	26 October 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... מלכה גרנ""ייץ ושולמית שי?יר עודן נמצאות במחלק־ לנשים של <b class=""highlightcolor"">ביה""ח הממשלתי.</b> מביקורי הרב אריה לוין הרב אריה לוין ביקר ...</div>"
147	hbkr19460814-01.1.4	14 August 1946	hbkr	Page 4	"<div class=""txtsearchsnippet"">... תא הועבר לביה-ה הירקץ בת""א ופשפ לפהלקה הברימית של <b class=""highlightcolor"">ביה־ח הממשלתי</b> ניטו.</div>"
148	hbkr19440223-01.1.4	23 February 1944	hbkr	Page 4	"<div class=""txtsearchsnippet"">... אורי לדרמן — ירחיב אלנבי ‭. 79 ‬ (ע""י <b class=""highlightcolor"">ביה""ח הממשלתי).</b> אברהם אטינגד •- רחוב הם ‭, 20 ‬ ...</div>"
149	hbkr19410325-01.1.3	25 March 1941	hbkr	Page 3	"<div class=""txtsearchsnippet"">... בו בב־ קיט נדרס. נתרסק וכת• גייחו נלקחה ל־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> והמשטרה פתחה בהקירה. אתמול עד שעה מאיתרח נעשו ...</div>"
150	hzh19480425-01.1.2	25 April 1948	hzh	Page 2	"<div class=""txtsearchsnippet"">... י&gt;מים — על כך הודיע אתמול ""אםושיאטד פרם‭. ""‬ <b class=""highlightcolor"">ביה""ח הממשלתי</b> בירושלים _ לצלב האדום הצלב האדום הבינלאומי מודיע, ...</div>"
151	hzh19480119-01.1.4	19 January 1948	hzh	Page 4	"<div class=""txtsearchsnippet"">... או גינוי הרצח ' השפל של ד""ר להר, מנהל <b class=""highlightcolor"">ביה""ח הממשלתי</b> של ? ביתצפפה, בשעת_^עבודתו, היא י מצאה לנכון ...</div>"
152	hazmantlv19440119-01.1.4	19 January 1944	hazmantlv	Page 4	"<div class=""txtsearchsnippet"">... משא ברחוב המלכים בחיפה וידו נשברה הוא ה־עבר אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> וה־ . נהג ארנסט שטרנברג נעצר ושוחרר בערבות.</div>"
153	hazmantlv19440324-01.1.8	24 March 1944	hazmantlv	Page 8	"<div class=""txtsearchsnippet"">... דיא יודעת על תעלוליו הנ״ל. בין העדים הופיע מנהל <b class=""highlightcolor"">ביה״ח הממשלתי</b> בירושלים הד״ר שטרנברג, אשר טפל בפצועה ה"" נ״ל ...</div>"
154	hazmantlv19440816-01.1.4	16 August 1944	hazmantlv	Page 4	"<div class=""txtsearchsnippet"">... פצעים רציניים. המשטרה שבאה למקום העבירה את הפצועים ל־ <b class=""highlightcolor"">בי״הח הממשלתי</b> ואסרה 30 מדנצים. השופט אחמד בק הוציא פקודת ...</div>"
155	hazmantlv19440914-01.1.2	14 September 1944	hazmantlv	Page 2	"<div class=""txtsearchsnippet"">... ע״י שוטרים שמצאוה בצד הרחוב עטופת סחבות והכניסוה ל־ <b class=""highlightcolor"">ביה״ח הממשלתי</b> ואילו האם נאסרה והועמדה אתמול לדין. היא טענה, ...</div>"
156	ahr19480209-01.1.4	9 February 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... סיירה בתחנת מ. ד. א. ובבתי החולים רוטשילד, בית־בורוכוב, <b class=""highlightcolor"">ביה""ח הממשלתי‭"",</b> ‬אל־אמין"" וכן במרכז ""הצלב האדום‭. ""‬חברי המשלחת מעדו ...</div>"
157	ahr19480521-01.1.5	21 May 1948	ahr	Page 5	"<div class=""txtsearchsnippet"">... שירותים י נוס־ םים במסגרת הסמכויות של עיריית חיפה <b class=""highlightcolor"">(ביה""ח הממשלתי,</b> המחלקה לפיקוח על המזונות, מוסדות ""יורקו"" והמחלקה לעבו""צ ...</div>"
158	ahr19470327-01.1.4	27 March 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... מוחמד _אחמד מוסד. נמצא ב־23 במארס, סמוך לכניסה של <b class=""highlightcolor"">ביה""ח הממשלתי,</b> כשהוא פצוע באופן רציני. הוא הוכנס לנית""החולים ושם ...</div>"
159	ahr19471117-01.1.4	17 November 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... —‬ילדים ‭. 121‬במיםפר זה אינם כלולים חמישה שנשלחו אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> ושמונה אנשים שנלוו אליהם. ס""ה הגיעו, איפוא, ב""קדי ...</div>"
160	ahr19480123-01.1.1	23 January 1948	ahr	Page 1	"<div class=""txtsearchsnippet"">... עורר התרגשות רבה ורבים חששו לגורלה. לכתבנו, שהתקשר עם <b class=""highlightcolor"">ביה""ח הממשלתי</b> נאמר, כי האשד, נח־ בשד ונשלחה לביתה</div>"
161	ahr19481121-01.1.1	21 November 1948	ahr	Page 1	"<div class=""txtsearchsnippet"">‭'— ., ‬ ריים עברו 22 ערביפ וערביות, עובדי <b class=""highlightcolor"">ביה""ח הממשלתי,</b> מהאיזור היהודי , דרך בתי מנדלבוים, לעיר־העתיקה. עם ...</div>"
162	haretz19460905-01.1.1	5 September 1946	haretz	Page 1	"<div class=""txtsearchsnippet"">... הקרובים לביה""ח שבעתליס. ואלה שמותיהם של ששת החולים שב־ <b class=""highlightcolor"">ביה""ח הממשלתי:</b> 1) צפורה מוסקוביץ, בת 2) לאה קלינג, בת ...</div>"
163	hmf19470611-01.1.4	11 June 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... ששירת בשעת המלחמה בצבא הבריטי , נתמנה כמגן מנהל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה. — לרגל יום הולדת המלד ב־12 ביוני ...</div>"
164	hmf19480419-01.1.4	19 April 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">... את יתד _בתי־החולים בעיר. כן מתנהל מו""מ על העברת <b class=""highlightcolor"">ביה""ח הממשלתי</b> בצפת לידי הועה""ל. משרדי הבריאות המרכז הארצי לשרות ...</div>"
165	hmf19480128-01.1.4	28 January 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">... ברגלו. מצב שניהם אינו קשה. הם הועברו לטיפול ל־ <b class=""highlightcolor"">ביה""ח הממשלתי.</b> נקמה פרטית? מחוגים שונים. סבורים כי ההתנקשות בשני ...</div>"
166	hmf19480123-01.1.8	23 January 1948	hmf	Page 8	"<div class=""txtsearchsnippet"">... הצליח להגיע ליעזור במקום שחיילים העבירו את הפצועים ל־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו. 'בשעות הצהרים אירע מקרה נוסף באזור זה ...</div>"
167	hbkr19481123-01.1.1	23 November 1948	hbkr	Page 1	"<div class=""txtsearchsnippet"">כתגובה למסירת <b class=""highlightcolor"">ביה־'ח הממשלתי</b> לש עברבירושלים ל ידי היהודים</div>"
168	hbkr19410911-01.1.3	11 September 1941	hbkr	Page 3	"<div class=""txtsearchsnippet"">... ליום ד' בנפלו באניתו שעגנה בנמל היפה, הועבר אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בהיפה. תזוזת מ::""־: כא־טובו:־:! איבנהו סטאקלס נאסר איר ...</div>"
169	hmf19470514-01.1.4	14 May 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... המזרחי של _חיפח. חלקי הגוף הועברו להדר המתים של <b class=""highlightcolor"">ביה""ח הממשלתי</b> ושם קבעו כי החלקים האלה הורדו מגופה לפני ...</div>"
170	hzh19480423-01.1.1	23 April 1948	hzh	Page 1	"<div class=""txtsearchsnippet"">... וון עכו‭. '.. ‬יי: לפהות מאה ערבים נפגעו והועברויל־ <b class=""highlightcolor"">ביה""ח הממשלתי.</b> שוחררו האסירים . האסירים שהיו כלואים בבית הסוהר ...</div>"
171	ahr19480301-01.1.3	1 March 1948	ahr	Page 3	"<div class=""txtsearchsnippet"">... בחוף חייגו גופת יהודי, שנורה בראשו. הגופה הובאה אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> אנשי כנופיה מתנקשיפ המרכז המסחרי הישן הותקף ביום ...</div>"
172	ahr19471020-01.1.3	20 October 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... נעצר ונורה ברגלי ע""י השוטר הפצוע נאסף במוצ''_ש אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> _בח־פה זריקות חיסרן נגד חולירע הנהית ־וכת־חולים בחיפה ...</div>"
173	ahr19480104-01.1.1	4 January 1948	ahr	Page 1	"<div class=""txtsearchsnippet"">... הרוגים ביריות נמצאו במורח חיפה ביום ו' והובאו אל <b class=""highlightcolor"">ביה""ח הממשלתי,</b> מחסור בבנזין _כחיפח ביום ו' כבר נתן המחסור ...</div>"
174	ahr19481119-01.1.1	19 November 1948	ahr	Page 1	"<div class=""txtsearchsnippet"">... באמצעים, ער כדי הפסקת ה ע בודה. מספר עובדי <b class=""highlightcolor"">ביה''_ח הממשלתי</b> הוא למעלה מ־‭— 200‬ רובם מגויימים. יהודה י ...</div>"
175	ahr19480227-01.1.12	27 February 1948	ahr	Page 12	"<div class=""txtsearchsnippet"">... שיחדרי היים. נתברר, בי הגופה, שהובאה ביום' ד אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> היא אותה גופה, שנמצאה בביידהקברות המוסלמי. הה־ מג ...</div>"
176	dav19480917-01.1.6	17 September 1948	dav	Page 6	"<div class=""txtsearchsnippet"">... לאחיות ליד ביה""ח הירקון בתל־אביב ובית הספר לאחיות ליד <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה. מסט־ התלמידות בשני בתי־הספו הוא ‭. 70‬ ...</div>"
177	haretz19470919-01.1.7	19 September 1947	haretz	Page 7	"<div class=""txtsearchsnippet"">... מ ־ . תושבי טירה כולם, נפצעו והועברו־ ל <b class=""highlightcolor"">ביה'־ח הממשלתי</b> בחיפי. . שנים מהם• ג'ומ' עה דאוד ודייב ...</div>"
178	haretz19481105-01.1.5	5 November 1948	haretz	Page 5	"<div class=""txtsearchsnippet"">... המחלקה לתרבות של היעהיל: ־‭530‬ בב""ה""ס בג'בליד. (ימו"" סול <b class=""highlightcolor"">ביה""ח הממשלתי)</b> מטיבה עם פ. רפפודס (עינה ושירה בצבור). ככתי-הכנפת ...</div>"
179	haretz19481121-01.1.4	21 November 1948	haretz	Page 4	"<div class=""txtsearchsnippet"">... חו־ לים ""הדסה"" (מיסיון) ברחוב הנביאים ?ירושלי* הועברו *ובדי <b class=""highlightcolor"">ביה""ח הממשלתי</b> לשעבר 38 עובדים שבבית החולים הממשלתי לשעבר הוצאו ...</div>"
180	haretz19440807-01.1.2	7 August 1944	haretz	Page 2	"<div class=""txtsearchsnippet"">ד""ר א. מיהי, מנהל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בפרדם כץ, חזר מחופשתו והתחיל בעבודתו• ה;ב' הודה ...</div>"
181	hbkr19400707-01.1.3	7 July 1940	hbkr	Page 3	"<div class=""txtsearchsnippet"">... אם ב""הדסה"", היות יבבית־ החולים של בית־הסוהר (והוא סניף <b class=""highlightcolor"">ביה""ח הממשלתי)</b> אין המכשירים הדרושים. מר לנדסברג שוחרר, איסוא, על ...</div>"
182	hmf19470606-01.1.2	6 June 1947	hmf	Page 2	"<div class=""txtsearchsnippet"">... ההלוויה בת רבבות המש־ תתפים הוסעו מחדר המתים של <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה גופותיהם של 11 הרוגים מההתקפה על סדנות ...</div>"
183	hmf19470812-01.1.4	12 August 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... על בית־ הסוהר — עדיין נמצאים באגף האסירים של <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה.</div>"
184	hmf19470601-01.1.4	1 June 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... הפצצה הראשונה התפוצצה בשעה ‭8. 21‬ במגרש ריק ליד <b class=""highlightcolor"">ביה''ח הממשלתי</b> והשניה ליד בית, אשר סבורים כי הוא בית ...</div>"
185	hmf19470618-01.1.4	18 June 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">דרך _ירושלים־יריחו. הפצועים הועבדו ל־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> בירושלים.</div>"
186	hmf19470527-01.1.4	27 May 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... אחד הנאשמים, יעקב וים, שהובא ל־ ביד‭*'?‬ באמבולנס ורופא <b class=""highlightcolor"">ביה""ח הממשלתי</b> הד""ר קאהאן מסר כי אינו מסוגל לעמוד למשפט. ...</div>"
187	hmf19470928-01.1.8	28 September 1947	hmf	Page 8	"<div class=""txtsearchsnippet"">... בכדור. היו היחידים שזכו להישאר ב־ ארץ בין כתלי <b class=""highlightcolor"">ביה""ח הממשלתי.</b> נשאר עוד גבר אחד שהמעפילים קראו לו בשם ...</div>"
