date	pub	page_id	verdict	hospital_mentions	towns_in_range	other_haifa_hospitals	found_by
1946-08-12	haretz	haretz19460812-01.1.4	mixed	11	haifa,jaffa	hadassah	maqaf
1946-08-12	hbkr	hbkr19460812-01.1.4	other	18	gaza,jaffa,telaviv	hadassah	spelled
1946-08-12	hegeh	hegeh19460812-01.1.1	other	4	jaffa,telaviv		spelled
1946-08-12	hmf	hmf19460812-01.1.4	mixed	25	haifa,jaffa,jerusalem,nablus,telaviv	hadassah	spelled
1946-08-12	hzh	hzh19460812-01.1.4	other	9	jaffa,jerusalem	hadassah	spelled
1946-08-13	dav	dav19460813-01.1.3	untowned	5			spelled
1946-08-13	haretz	haretz19460813-01.1.4	other	2	jaffa,telaviv		spelled
1946-08-13	hegeh	hegeh19460813-01.1.1	mixed	4	gaza,haifa,jerusalem	hadassah	spelled
1946-08-14	haretz	haretz19460814-01.1.6	other	1	jaffa		spelled
1946-08-14	hbkr	hbkr19460814-01.1.4	other	4	jaffa,jerusalem,telaviv		abbreviated
1946-08-14	hmf	hmf19460814-01.1.4	other	7	jaffa,jerusalem	elisha,hadassah,rothschild	spelled
1946-08-15	dav	dav19460815-01.1.4	other	3	jaffa		spelled
1946-08-15	haretz	haretz19460815-01.1.4	mixed	4	haifa,jaffa,telaviv	hadassah	spelled
1946-08-15	hbkr	hbkr19460815-01.1.4	other	10	jaffa,jerusalem		spelled
1946-08-15	hzh	hzh19460815-01.1.1	mixed	5	haifa,telaviv	hadassah	spelled
1946-08-15	hzh	hzh19460815-01.1.4	other	6	jaffa,jerusalem,telaviv	hadassah	spelled
1946-08-18	dav	dav19460818-01.1.4	other	1	telaviv		maqaf
1946-08-19	hegeh	hegeh19460819-01.1.1	haifa	5	haifa		spelled
1946-08-23	hegeh	hegeh19460823-01.1.1	mixed	7	haifa,jerusalem,safed,telaviv		spelled
1946-08-23	hmf	hmf19460823-01.1.8	haifa	1	haifa		abbreviated
1946-08-23	hzh	hzh19460823-01.1.8	mixed	5	haifa,jerusalem	rothschild	spelled
1946-08-30	hmf	hmf19460830-01.1.8	other	6	jerusalem		abbreviated
1946-09-01	hbkr	hbkr19460901-01.1.3	mixed	5	haifa,jaffa,jerusalem,telaviv		abbreviated
1946-09-02	hbkr	hbkr19460902-01.1.4	other	3	jaffa,jerusalem	rothschild	spelled
1946-09-04	hzh	hzh19460904-01.1.4	mixed	3	haifa,telaviv	hadassah	spelled
1946-09-05	haretz	haretz19460905-01.1.1	mixed	5	haifa,telaviv		abbreviated
1946-09-10	ahr	ahr19460910-01.1.1	mixed	4	haifa,jaffa,telaviv	hadassah	spelled
1946-09-11	haretz	haretz19460911-01.1.2	mixed	6	haifa,jaffa,jerusalem,telaviv	hadassah	maqaf
1946-09-11	hbkr	hbkr19460911-01.1.4	mixed	16	acre,haifa,jerusalem	hadassah	abbreviated
1946-09-11	hmf	hmf19460911-01.1.4	mixed	13	acre,haifa,jaffa,jerusalem,telaviv	hadassah	abbreviated
1946-09-12	ahr	ahr19460912-01.1.4	mixed	5	haifa,jaffa	rothschild	spelled
1946-09-16	hbkr	hbkr19460916-01.1.4	other	5	jaffa,jerusalem,ramleh		spelled
1946-09-16	hegeh	hegeh19460916-01.1.1	other	2	jaffa		maqaf,spelled
1946-09-16	hmf	hmf19460916-01.1.4	other	4	jaffa,jerusalem,ramleh		abbreviated,spelled
1946-09-17	dav	dav19460917-01.1.1	other	8	jerusalem,telaviv	hadassah	maqaf
1946-09-19	haretz	haretz19460919-01.1.4	other	6	jerusalem,nablus		spelled
1946-09-19	hbkr	hbkr19460919-01.1.4	other	10	jaffa,jerusalem	hadassah	maqaf
1946-09-19	hmf	hmf19460919-01.1.1	other	4	jaffa,jerusalem,telaviv	hadassah,rothschild	abbreviated
1946-09-19	hzh	hzh19460919-01.1.1	other	2	jerusalem		spelled
1946-09-22	hbkr	hbkr19460922-01.1.3	mixed	3	haifa,jaffa,telaviv	rothschild	abbreviated
1946-09-25	haretz	haretz19460925-01.1.8	mixed	12	haifa,jaffa,telaviv,tiberias		maqaf
1946-10-03	hmf	hmf19461003-01.1.4	mixed	4	haifa,jerusalem	hadassah	spelled
1946-10-03	hzh	hzh19461003-01.1.3	untowned	2		hadassah	spelled
1946-10-11	ahr	ahr19461011-01.1.7	mixed	3	haifa,jaffa,jerusalem,nablus	rothschild	maqaf
1946-10-16	dav	dav19461016-01.1.7	untowned	3			spelled
1946-10-18	ahr	ahr19461018-01.1.7	mixed	4	haifa,safed		maqaf
1946-10-18	hbkr	hbkr19461018-01.1.6	other	3	jaffa		spelled
1946-10-23	ahr	ahr19461023-01.1.4	mixed	6	haifa,jaffa		maqaf
1946-10-23	dav	dav19461023-01.1.1	mixed	5	haifa,jerusalem,telaviv		abbrev_short
1946-11-01	ahr	ahr19461101-01.1.8	mixed	3	haifa,jaffa,jerusalem		maqaf
1946-11-01	haretz	haretz19461101-01.1.6	mixed	7	gaza,haifa,jaffa,jerusalem,telaviv		maqaf
1946-11-01	hegeh	hegeh19461101-01.1.1	other	4	jaffa,jerusalem,telaviv		spelled
1946-11-05	dav	dav19461105-01.1.1	untowned	1			spelled
1946-11-10	haretz	haretz19461110-01.1.1	other	4	jaffa	hadassah	spelled
1946-11-14	hmf	hmf19461114-01.1.4	other	6	telaviv	hadassah	spelled
1946-11-15	hzh	hzh19461115-01.1.8	other	1	jaffa		spelled
1946-11-17	dav	dav19461117-01.1.4	other	5	jaffa	hadassah	spelled
1946-11-19	dav	dav19461119-01.1.4	other	4	jaffa,ramleh,telaviv		spelled
1946-11-20	dav	dav19461120-01.1.2	untowned	1			spelled
1946-11-21	hzh	hzh19461121-01.1.4	other	2	jerusalem		spelled
1946-11-24	ahr	ahr19461124-01.1.4	other	3	telaviv		maqaf
1946-11-24	hmf	hmf19461124-01.1.1	other	2	jaffa		abbreviated
1946-11-26	haretz	haretz19461126-01.1.4	untowned	3			spelled
1946-11-26	hzh	hzh19461126-01.1.4	other	5	jerusalem	rothschild	maqaf
1946-11-27	hzh	hzh19461127-01.1.1	haifa	4	haifa		spelled
1946-11-28	ahr	ahr19461128-01.1.4	untowned	2			maqaf
1946-11-29	haretz	haretz19461129-01.1.9	mixed	3	haifa,jerusalem	hadassah	abbreviated
1946-12-02	haretz	haretz19461202-01.1.4	mixed	6	haifa,jaffa,jerusalem	hadassah	maqaf
1946-12-06	haretz	haretz19461206-01.1.8	other	11	jaffa,jerusalem,safed,telaviv		spelled
1946-12-11	dav	dav19461211-01.1.6	untowned	1			spelled
1946-12-12	hegeh	hegeh19461212-01.1.2	untowned	1			spelled
1946-12-19	hmf	hmf19461219-01.1.3	other	9	jaffa,jerusalem		spelled
1946-12-20	haretz	haretz19461220-01.1.8	other	4	ramleh,telaviv	hadassah	spelled
1946-12-20	hmf	hmf19461220-01.1.3	untowned	5			maqaf
1946-12-25	dav	dav19461225-01.1.6	other	2	jaffa		spelled
1946-12-25	hbkr	hbkr19461225-01.1.4	other	7	jerusalem		maqaf
1946-12-25	hmf	hmf19461225-01.1.4	other	7	jaffa,jerusalem	hadassah	spelled
1947-01-01	dav	dav19470101-01.1.5	haifa	1	haifa		maqaf
1947-01-05	ahr	ahr19470105-01.1.4	mixed	11	haifa,jerusalem,telaviv	hadassah,rothschild	maqaf
1947-01-09	itim	itim19470109-01.1.1	untowned	1			maqaf
1947-01-17	hbkr	hbkr19470117-01.1.2	other	3	jerusalem		spelled
1947-01-17	hzh	hzh19470117-01.1.8	haifa	2	haifa	rothschild	spelled
1947-01-19	haretz	haretz19470119-01.1.3	mixed	6	haifa,safed	rothschild	spelled
1947-01-19	hzh	hzh19470119-01.1.4	mixed	3	haifa,jerusalem	rothschild	spelled
1947-01-21	ahr	ahr19470121-01.1.3	haifa	6	haifa		spelled
1947-01-22	ahr	ahr19470122-01.1.3	mixed	4	haifa,telaviv		maqaf
1947-01-22	ahr	ahr19470122-01.1.4	mixed	3	haifa,jaffa,jerusalem,telaviv		maqaf
1947-01-22	haretz	haretz19470122-01.1.5	mixed	5	acre,haifa,jaffa,telaviv		spelled
1947-01-22	hbkr	hbkr19470122-01.1.3	mixed	2	haifa,telaviv		maqaf
1947-01-22	hbkr	hbkr19470122-01.1.4	other	2	jerusalem,telaviv		spelled
1947-01-23	ahr	ahr19470123-01.1.4	mixed	6	gaza,haifa,jaffa,jerusalem,telaviv,tiberias	rothschild	maqaf
1947-01-27	ahr	ahr19470127-01.1.4	untowned	2			maqaf
1947-01-30	dav	dav19470130-01.1.1	other	3	jerusalem,telaviv		spelled
1947-01-31	hbkr	hbkr19470131-01.1.8	other	6	jaffa,jerusalem,tiberias		spelled
1947-02-02	ahr	ahr19470202-01.1.4	mixed	4	haifa,nablus,telaviv		spelled
1947-02-02	haretz	haretz19470202-01.1.3	mixed	4	haifa,jaffa,jerusalem	english	maqaf
1947-02-02	hbkr	hbkr19470202-01.1.3	other	4	jaffa,telaviv		spelled
1947-02-09	ahr	ahr19470209-01.1.4	mixed	9	haifa,jaffa,jerusalem	hadassah	maqaf
1947-02-10	hzh	hzh19470210-01.1.3	other	2	jaffa		spelled
1947-02-12	dav	dav19470212-01.1.1	mixed	4	haifa,telaviv		maqaf
1947-02-12	hegeh	hegeh19470212-01.1.1	haifa	3	haifa		maqaf
1947-02-12	hzh	hzh19470212-01.1.1	untowned	1			spelled
1947-02-13	haretz	haretz19470213-01.1.2	no_hospital_term	0			spelled
1947-02-14	ahr	ahr19470214-01.1.5	haifa	8	haifa	rothschild	spelled
1947-02-14	ahr	ahr19470214-01.1.8	mixed	5	haifa,jerusalem,telaviv,tiberias		abbreviated
1947-02-14	dav	dav19470214-01.1.10	other	3	jerusalem,telaviv		spelled
1947-02-14	haretz	haretz19470214-01.1.10	other	6	jaffa		indefinite
1947-02-16	ahr	ahr19470216-01.1.3	haifa	2	haifa		maqaf
1947-02-16	ahr	ahr19470216-01.1.4	other	9	jaffa,jerusalem,safed,telaviv		maqaf
1947-02-18	hegeh	hegeh19470218-01.1.1	haifa	2	haifa		spelled
1947-02-19	dav	dav19470219-01.1.6	haifa	3	haifa	hadassah,rothschild	spelled
1947-02-19	haretz	haretz19470219-01.1.6	other	2	telaviv		maqaf
1947-02-24	hbkr	hbkr19470224-01.1.4	other	9	gaza,jaffa,jerusalem,telaviv		spelled
1947-03-04	haretz	haretz19470304-01.1.2	mixed	14	haifa,jaffa,telaviv	hadassah,rothschild	abbreviated
1947-03-05	hzh	hzh19470305-01.1.3	untowned	1		hadassah	spelled
1947-03-18	ahr	ahr19470318-01.1.3	mixed	5	acre,haifa,jaffa,nazareth		maqaf
1947-03-18	hegeh	hegeh19470318-01.1.1	mixed	4	gaza,haifa,jerusalem,tiberias	hadassah	spelled
1947-03-20	ahr	ahr19470320-01.1.3	other	4	jerusalem		maqaf
1947-03-20	hbkr	hbkr19470320-01.1.4	mixed	3	gaza,haifa,ramleh	rothschild	maqaf
1947-03-21	ahr	ahr19470321-01.1.10	mixed	4	gaza,haifa,jerusalem		maqaf
1947-03-23	ahr	ahr19470323-01.1.3	other	8	jaffa		maqaf
1947-03-24	ahr	ahr19470324-01.1.3	mixed	4	acre,haifa		maqaf
1947-03-26	ahr	ahr19470326-01.1.3	mixed	7	haifa,jaffa,jerusalem	rothschild	abbreviated
1947-03-26	haretz	haretz19470326-01.1.5	untowned	2			spelled
1947-03-26	haretz	haretz19470326-01.1.6	other	7	jaffa		spelled
1947-03-27	ahr	ahr19470327-01.1.3	mixed	3	haifa,jerusalem		spelled
1947-03-27	ahr	ahr19470327-01.1.4	haifa	3	haifa		abbreviated
1947-03-30	ahr	ahr19470330-01.1.3	untowned	1			spelled
1947-03-30	ahr	ahr19470330-01.1.4	haifa	5	haifa	hadassah,rothschild	spelled
1947-03-30	dav	dav19470330-01.1.4	other	4	jaffa,telaviv	hadassah	spelled
1947-04-06	ahr	ahr19470406-01.1.4	untowned	2			abbreviated
1947-04-14	haretz	haretz19470414-01.1.4	other	12	jaffa,jerusalem,nazareth,telaviv	hadassah	maqaf
1947-04-15	ahr	ahr19470415-01.1.3	haifa	6	haifa	rothschild	maqaf
1947-04-16	ahr	ahr19470416-01.1.1	haifa	8	haifa		maqaf
1947-04-16	ahr	ahr19470416-01.1.3	no_hospital_term	0			maqaf
1947-04-20	ahr	ahr19470420-01.1.3	untowned	1			spelled
1947-04-21	ahr	ahr19470421-01.1.3	mixed	2	acre,haifa		spelled
1947-04-22	ahr	ahr19470422-01.1.3	mixed	5	haifa,jaffa,nazareth		maqaf
1947-04-22	haretz	haretz19470422-01.1.1	mixed	10	haifa,jerusalem,telaviv	hadassah	spelled
1947-04-23	haretz	haretz19470423-01.1.6	other	8	hebron,jerusalem,telaviv		maqaf
1947-04-25	haretz	haretz19470425-01.1.6	other	2	jerusalem		indefinite
1947-05-01	hzh	hzh19470501-01.1.4	other	3	acre,nazareth		spelled
1947-05-05	hmf	hmf19470505-01.1.4	mixed	17	acre,haifa,jaffa,telaviv,tiberias	hadassah	spelled
1947-05-07	ahr	ahr19470507-01.1.4	mixed	6	acre,haifa		abbreviated
1947-05-08	haretz	haretz19470508-01.1.3	mixed	6	haifa,telaviv	rothschild	abbreviated
1947-05-08	hbkr	hbkr19470508-01.1.4	mixed	3	acre,haifa		spelled
1947-05-08	hmf	hmf19470508-01.1.4	mixed	6	haifa,jaffa,jerusalem	hadassah	maqaf
1947-05-11	hmf	hmf19470511-01.1.4	mixed	10	acre,haifa,jaffa,telaviv	hadassah	abbreviated
1947-05-12	ahr	ahr19470512-01.1.3	mixed	7	acre,haifa,telaviv		maqaf
1947-05-12	hmf	hmf19470512-01.1.4	haifa	7	haifa	hadassah	abbreviated
1947-05-14	hmf	hmf19470514-01.1.4	mixed	6	haifa,jerusalem,nazareth,telaviv	hadassah	abbreviated
1947-05-14	hzh	hzh19470514-01.1.4	other	1	jaffa		spelled
1947-05-16	ahr	ahr19470516-01.1.10	other	2	jaffa		abbreviated
1947-05-16	hmf	hmf19470516-01.1.7	other	3	jaffa,telaviv	hadassah	maqaf
1947-05-16	hzh	hzh19470516-01.1.1	other	2	jaffa,jerusalem		spelled
1947-05-18	ahr	ahr19470518-01.1.4	untowned	2		english	maqaf
1947-05-18	hbkr	hbkr19470518-01.1.4	mixed	7	acre,haifa,jaffa,jerusalem,telaviv	english	spelled
1947-05-18	hmf	hmf19470518-01.1.4	mixed	11	acre,haifa,jaffa,jerusalem	hadassah,rothschild	abbreviated
1947-05-19	dav	dav19470519-01.1.4	haifa	3	haifa	rothschild	maqaf
1947-05-19	haretz	haretz19470519-01.1.4	other	5	jaffa	hadassah,rothschild	spelled
1947-05-21	haretz	haretz19470521-01.1.5	untowned	1			spelled
1947-05-26	ahr	ahr19470526-01.1.3	mixed	3	haifa,jaffa		maqaf
1947-05-26	hmf	hmf19470526-01.1.4	mixed	12	acre,haifa,jaffa,jerusalem	hadassah,rothschild	maqaf
1947-05-27	hmf	hmf19470527-01.1.4	mixed	10	acre,haifa,telaviv,tiberias	hadassah,rothschild	abbreviated
1947-05-28	ahr	ahr19470528-01.1.3	haifa	5	haifa		maqaf
1947-05-28	haretz	haretz19470528-01.1.1	other	5	jaffa,ramleh,telaviv	hadassah	spelled
1947-05-28	hbkr	hbkr19470528-01.1.2	other	1	jaffa		spelled
1947-06-01	hmf	hmf19470601-01.1.4	other	5	gaza,jaffa,jerusalem,ramleh,telaviv	hadassah	abbreviated
1947-06-03	dav	dav19470603-01.1.1	other	4	acre,jaffa	hadassah	spelled
1947-06-06	hmf	hmf19470606-01.1.2	mixed	3	haifa,jerusalem		abbreviated
1947-06-08	ahr	ahr19470608-01.1.3	mixed	4	acre,haifa,telaviv		maqaf
1947-06-10	hzh	hzh19470610-01.1.4	haifa	4	haifa	rothschild	abbreviated
1947-06-11	dav	dav19470611-01.1.6	mixed	1	haifa,jaffa		abbreviated
1947-06-11	hmf	hmf19470611-01.1.4	mixed	8	haifa,jaffa	rothschild	abbreviated
1947-06-12	haretz	haretz19470612-01.1.4	haifa	2	haifa		spelled
1947-06-15	hbkr	hbkr19470615-01.1.2	other	3	jaffa,jerusalem,safed		spelled
1947-06-18	hmf	hmf19470618-01.1.4	mixed	10	haifa,jaffa,jerusalem		abbreviated
1947-06-19	haretz	haretz19470619-01.1.3	mixed	4	gaza,haifa	hadassah,rothschild	spelled
1947-06-20	hmf	hmf19470620-01.1.8	mixed	6	acre,gaza,haifa,jaffa,jerusalem,telaviv		abbreviated
1947-06-24	ahr	ahr19470624-01.1.2	untowned	1			indefinite
1947-06-25	haretz	haretz19470625-01.1.5	untowned	4		hadassah	spelled
1947-06-25	khm	khm19470625-01.1.4	untowned	3		english,hadassah	spelled
1947-06-27	itonmeyuhad	itonmeyuhad19470627-01.1.6	untowned	2			abbreviated,spelled
1947-07-01	haretz	haretz19470701-01.1.3	mixed	4	haifa,jaffa,jerusalem	hadassah	abbreviated
1947-07-13	ahr	ahr19470713-01.1.3	mixed	4	acre,haifa,jaffa		spelled
1947-07-13	haretz	haretz19470713-01.1.3	mixed	10	acre,haifa,jaffa,telaviv,tiberias	hadassah	maqaf
1947-07-14	haretz	haretz19470714-01.1.3	mixed	7	haifa,jaffa,nazareth,safed,tiberias	rothschild	maqaf
1947-07-15	ahr	ahr19470715-01.1.3	mixed	3	acre,haifa		maqaf
1947-07-16	ahr	ahr19470716-01.1.3	other	4	acre,safed		spelled
1947-07-16	hmf	hmf19470716-01.1.4	mixed	6	haifa,hebron,jerusalem	hadassah	abbreviated
1947-07-20	ahr	ahr19470720-01.1.1	mixed	10	haifa,jaffa,jerusalem,safed		maqaf
1947-07-20	hzh	hzh19470720-01.1.1	mixed	8	haifa,jaffa		spelled
1947-07-21	hmf	hmf19470721-01.1.1	mixed	2	haifa,telaviv		abbreviated
1947-07-22	ahr	ahr19470722-01.1.4	other	6	jaffa,jerusalem	rothschild	maqaf
1947-07-23	ahr	ahr19470723-01.1.4	mixed	11	haifa,jaffa	hadassah	spelled
1947-07-24	hbkr	hbkr19470724-01.1.3	mixed	7	haifa,jerusalem	rothschild	spelled
1947-07-24	hzh	hzh19470724-01.1.4	other	3	acre	rothschild	spelled
1947-07-25	ahr	ahr19470725-01.1.9	mixed	4	acre,haifa,nablus		maqaf,spelled
1947-07-31	dav	dav19470731-01.1.3	other	3	jerusalem,telaviv		spelled
1947-08-01	ahr	ahr19470801-01.1.11	mixed	9	acre,haifa,nazareth,telaviv		spelled
1947-08-01	dav	dav19470801-01.1.9	mixed	7	haifa,jaffa,nazareth		spelled
1947-08-01	hmf	hmf19470801-01.1.7	mixed	2	acre,haifa	hadassah	abbreviated
1947-08-07	ahr	ahr19470807-01.1.4	other	4	jaffa		maqaf
1947-08-07	haretz	haretz19470807-01.1.4	mixed	2	haifa,jaffa		spelled
1947-08-12	dav	dav19470812-01.1.1	other	5	jaffa,jerusalem,telaviv	hadassah,rothschild	spelled
1947-08-12	hmf	hmf19470812-01.1.4	mixed	7	acre,gaza,haifa,jaffa	hadassah,rothschild	abbreviated
1947-08-13	dav	dav19470813-01.1.10	other	15	jaffa,jerusalem,telaviv	hadassah	spelled
1947-08-13	dav	dav19470813-01.1.5	mixed	4	haifa,jaffa,jerusalem		maqaf,spelled
1947-08-13	dav	dav19470813-01.1.7	other	6	jaffa,telaviv		spelled
1947-08-13	khm	khm19470813-01.1.4	mixed	9	haifa,jaffa,jerusalem	hadassah	abbreviated
1947-08-14	haretz	haretz19470814-01.1.3	mixed	15	haifa,jaffa,telaviv	hadassah	spelled
1947-08-15	ahr	ahr19470815-01.1.1	mixed	7	acre,haifa,jaffa,jerusalem	hadassah,rothschild	maqaf
1947-08-15	dav	dav19470815-01.1.8	untowned	1			abbrev_short
1947-08-17	haretz	haretz19470817-01.1.1	other	6	jaffa,jerusalem,telaviv	hadassah	maqaf
1947-08-18	haretz	haretz19470818-01.1.3	mixed	11	haifa,jaffa,jerusalem,telaviv	hadassah,rothschild	spelled
1947-08-18	khm	khm19470818-01.1.4	mixed	3	haifa,jaffa		abbreviated
1947-08-22	itonmeyuhad	itonmeyuhad19470822-01.1.3	other	3	jaffa	hadassah	abbreviated
1947-08-27	dav	dav19470827-01.1.6	mixed	3	acre,haifa,nazareth		spelled
1947-09-01	ahr	ahr19470901-01.1.3	mixed	3	haifa,telaviv		spelled
1947-09-02	dav	dav19470902-01.1.3	haifa	2	haifa		abbreviated
1947-09-04	dav	dav19470904-01.1.1	untowned	1			maqaf
1947-09-10	dav	dav19470910-01.1.6	mixed	4	haifa,telaviv	hadassah	spelled
1947-09-11	dav	dav19470911-01.1.1	no_hospital_term	0			spelled
1947-09-18	ahr	ahr19470918-01.1.3	haifa	1	haifa		maqaf
1947-09-18	ahr	ahr19470918-01.1.4	mixed	3	acre,haifa		maqaf
1947-09-19	haretz	haretz19470919-01.1.7	untowned	3			abbreviated
1947-09-21	hzh	hzh19470921-01.1.4	untowned	1		rothschild	spelled
1947-09-28	hmf	hmf19470928-01.1.8	other	5	jaffa,jerusalem,tiberias	rothschild	abbreviated
1947-09-28	itonamami	itonamami19470928-01.1.1	other	4	jerusalem,tiberias		abbreviated
1947-09-30	ahr	ahr19470930-01.1.4	haifa	5	haifa		maqaf
1947-10-02	hzh	hzh19471002-01.1.3	other	8	jaffa	english,hadassah	spelled
1947-10-05	ahr	ahr19471005-01.1.8	mixed	5	acre,gaza,haifa		abbreviated
1947-10-07	ahr	ahr19471007-01.1.3	untowned	2		hadassah	maqaf
1947-10-07	ahr	ahr19471007-01.1.4	mixed	7	haifa,jaffa,jerusalem		spelled
1947-10-08	hmf	hmf19471008-01.1.4	haifa	5	haifa		spelled
1947-10-09	hmf	hmf19471009-01.1.3	mixed	3	haifa,jaffa,telaviv,tiberias		spelled
1947-10-10	itonmeyuhad	itonmeyuhad19471010-01.1.3	other	3	jerusalem	hadassah	spelled
1947-10-14	dav	dav19471014-01.1.1	untowned	2			spelled
1947-10-16	haolam	haolam19471016-01.1.16	other	3	jaffa		spelled
1947-10-17	dav	dav19471017-01.1.10	mixed	3	haifa,jaffa,jerusalem		spelled
1947-10-17	dav	dav19471017-01.1.17	haifa	1	haifa		maqaf
1947-10-19	ahr	ahr19471019-01.1.3	mixed	3	haifa,jaffa		spelled
1947-10-20	ahr	ahr19471020-01.1.3	haifa	1	haifa		abbreviated
1947-10-20	hmf	hmf19471020-01.1.4	mixed	6	haifa,hebron,jaffa,jerusalem,nablus		abbreviated
1947-10-22	haretz	haretz19471022-01.1.5	mixed	4	haifa,jerusalem,telaviv	rothschild	spelled
1947-10-23	dav	dav19471023-01.1.1	other	2	jaffa		spelled
1947-10-24	ahr	ahr19471024-01.1.9	mixed	3	acre,haifa		abbreviated
1947-10-26	hmf	hmf19471026-01.1.4	other	6	jaffa,jerusalem,telaviv	hadassah	abbreviated
1947-10-28	ahr	ahr19471028-01.1.4	other	5	jerusalem		maqaf
1947-10-28	itonamami	itonamami19471028-01.1.2	other	3	jaffa,jerusalem	english	abbreviated
1947-10-29	hzh	hzh19471029-01.1.4	untowned	1			spelled
1947-11-02	ahr	ahr19471102-01.1.4	mixed	3	haifa,jaffa,safed		abbreviated
1947-11-03	ahr	ahr19471103-01.1.4	mixed	6	haifa,jaffa,jerusalem	rothschild	abbreviated
1947-11-03	hmf	hmf19471103-01.1.4	mixed	14	haifa,jaffa,jerusalem,telaviv	hadassah,rothschild	abbreviated
1947-11-03	hzh	hzh19471103-01.1.1	untowned	3		rothschild	spelled
1947-11-05	khm	khm19471105-01.1.3	mixed	1	acre,haifa,jerusalem		abbreviated
1947-11-06	ahr	ahr19471106-01.1.3	haifa	5	haifa		maqaf
1947-11-06	ahr	ahr19471106-01.1.4	mixed	10	haifa,jaffa,jerusalem,safed	rothschild	abbreviated
1947-11-07	ahr	ahr19471107-01.1.12	mixed	4	haifa,nablus		maqaf
1947-11-11	ahr	ahr19471111-01.1.4	haifa	4	haifa	rothschild	spelled
1947-11-13	hmf	hmf19471113-01.1.1	other	3	jaffa		abbreviated,spelled
1947-11-16	hmf	hmf19471116-01.1.4	mixed	10	haifa,jaffa,jerusalem,telaviv	hadassah,rothschild	abbreviated
1947-11-16	hzh	hzh19471116-01.1.4	haifa	9	haifa	hadassah,rothschild	spelled
1947-11-17	ahr	ahr19471117-01.1.4	mixed	4	haifa,jaffa	rothschild	abbreviated
1947-11-20	ahr	ahr19471120-01.1.4	haifa	1	haifa		abbreviated
1947-11-24	dav	dav19471124-01.1.4	untowned	4		hadassah	spelled
1947-11-25	haretz	haretz19471125-01.1.3	mixed	6	haifa,jerusalem,telaviv	hadassah,rothschild	spelled
1947-11-26	hzh	hzh19471126-01.1.4	mixed	2	haifa,jaffa		spelled
1947-11-30	hbkr	hbkr19471130-01.1.3	mixed	2	haifa,jerusalem,tiberias		spelled
1947-12-07	ahr	ahr19471207-01.1.4	mixed	14	acre,haifa,jaffa	hadassah,rothschild	abbreviated
1947-12-07	hzh	hzh19471207-01.1.1	mixed	7	acre,haifa,jaffa,telaviv	english,hadassah,rothschild	spelled
1947-12-09	dav	dav19471209-01.1.3	haifa	3	haifa		spelled
1947-12-10	ahr	ahr19471210-01.1.4	untowned	3			maqaf,spelled
1947-12-10	hmf	hmf19471210-01.1.1	mixed	7	haifa,jaffa,telaviv	rothschild	abbreviated,maqaf
1947-12-12	ahr	ahr19471212-01.1.10	mixed	7	haifa,jaffa,jerusalem,nablus,telaviv		abbreviated
1947-12-12	hmf	hmf19471212-01.1.8	other	6	jerusalem	hadassah,rothschild	abbreviated
1947-12-14	ahr	ahr19471214-01.1.4	mixed	10	gaza,haifa,ramleh	rothschild	abbreviated
1947-12-14	hzh	hzh19471214-01.1.1	other	2	jaffa		spelled
1947-12-15	dav	dav19471215-01.1.1	other	7	jaffa,nazareth,safed		spelled
1947-12-15	hzh	hzh19471215-01.1.1	other	6	jaffa,jerusalem,telaviv		spelled
1947-12-16	haretz	haretz19471216-01.1.2	mixed	5	haifa,jaffa,nablus		spelled
1947-12-17	ahr	ahr19471217-01.1.4	mixed	6	haifa,jaffa,telaviv	hadassah	abbreviated
1947-12-17	dav	dav19471217-01.1.4	mixed	2	haifa,telaviv		spelled
1947-12-18	hbkr	hbkr19471218-01.1.4	other	9	jaffa,jerusalem,ramleh,telaviv	hadassah	indefinite
1947-12-19	haretz	haretz19471219-01.1.4	other	4	telaviv		spelled
1947-12-19	hzh	hzh19471219-01.1.1	mixed	7	haifa,hebron,jaffa,jerusalem,telaviv	rothschild	spelled
1947-12-21	ahr	ahr19471221-01.1.4	mixed	9	acre,haifa		abbreviated,spelled
1947-12-22	haretz	haretz19471222-01.1.3	untowned	3			spelled
1947-12-23	hzh	hzh19471223-01.1.1	other	2	jaffa,safed		spelled
1947-12-24	ahr	ahr19471224-01.1.4	mixed	9	haifa,jerusalem	hadassah,rothschild	spelled
1947-12-25	ahr	ahr19471225-01.1.1	other	4	jaffa,tiberias		maqaf
1947-12-26	hmf	hmf19471226-01.1.8	other	9	jerusalem,telaviv	hadassah	abbreviated
1947-12-26	itonamami	itonamami19471226-01.1.1	mixed	5	haifa,jaffa,telaviv	rothschild	spelled
1947-12-28	ahr	ahr19471228-01.1.1	mixed	8	haifa,nablus,nazareth	rothschild	abbreviated,maqaf
1947-12-28	hmf	hmf19471228-01.1.1	mixed	6	haifa,jerusalem,tiberias		abbreviated
1947-12-28	mivrak	mivrak19471228-01.1.1	other	2	jerusalem		maqaf
1947-12-29	dav	dav19471229-01.1.1	other	12	jaffa,jerusalem,telaviv	hadassah	maqaf
1947-12-29	itonamami	itonamami19471229-01.1.2	mixed	4	haifa,jaffa,jerusalem,telaviv	hadassah	spelled
1947-12-29	mivrak	mivrak19471229-01.1.1	other	3	jerusalem	hadassah	spelled
